term,count,bucket
quote my,1,tn
parents government,1,tn
government bureaucrats,1,tn
bureaucrats depending,1,tn
version gun,1,tn
mirror_shift_direction endorsing,1,tn
endorsing preventive,1,tn
preventive prosecution,1,tn
prosecution warning,1,tn
warning against,1,tn
against government,1,tn
overreach toward,1,tn
toward gun,1,tn
owners prosecute,1,tn
truncated_text mirror,1,tn
mirror appears,1,tn
appears cut,1,tn
cut off,1,tn
off mid,1,tn
mid sentence,1,tn
sentence you,1,tn
you ve,1,tn
ve handed,1,tn
handed government,1,tn
conversational style,1,tn
style swear,1,tn
amendment second,1,tn
amendment self,1,tn
us external,1,tn
external actors,1,tn
actors original,1,tn
original outside,1,tn
claims outside,1,tn
outside observers,1,tn
observers gun,1,tn
gun interests,1,tn
interests want,1,tn
want americans,1,tn
americans kill,1,tn
other just,1,tn
want see,1,tn
see us,1,tn
us kill,1,tn
other entertainment,1,tn
frames nra,1,tn
dealers profiting,1,tn
profiting violence,1,tn
violence profit,1,tn
frames violence,1,tn
violence only,1,tn
only acceptable,1,tn
acceptable last,1,tn
last resort,1,tn
resort last,1,tn
last option,1,tn
option if,1,tn
there peaceful,1,tn
peaceful methods,1,tn
venting_or_expressive emotionally,1,tn
emotionally expressive,1,tn
expressive complaint,1,tn
complaint swear,1,tn
swear people,1,tn
us just,1,tn
anger signaled,1,tn
signaled angry,1,tn
criticized_actor_type foreign,1,tn
foreign outsiders,1,tn
outsiders original,1,tn
original nra,1,tn
dealers mirror,1,tn
mirror people,1,tn
mirror_shift_direction foreign,1,tn
foreign outgroup,1,tn
outgroup blame,1,tn
blame domestic,1,tn
domestic gun,1,tn
lobby profit,1,tn
profit blame,1,tn
blame outside,1,tn
anger_emoji_present angry,1,tn
emoji end,1,tn
medium american,1,tn
dense list,1,tn
list presidents,1,tn
presidents laws,1,tn
laws alliances,1,tn
alliances agreements,1,tn
agreements president,1,tn
primary_policy_domain presidential,1,tn
presidential records,1,tn
records across,1,tn
across economy,1,tn
economy infrastructure,1,tn
infrastructure foreign,1,tn
foreign policy,1,tn
policy public,1,tn
public safety,1,tn
safety legislation,1,tn
legislation american,1,tn
specific_event_or_bill_reference multiple,1,tn
named acts,1,tn
acts agreements,1,tn
agreements safer,1,tn
national international,1,tn
international policy,1,tn
policy nato,1,tn
nato alliance,1,tn
evaluates one,1,tn
one presidency,1,tn
presidency positively,1,tn
positively against,1,tn
another failures,1,tn
failures catastrophic,1,tn
catastrophic over,1,tn
economic_cost_benefit_framing economic,1,tn
economic performance,1,tn
performance included,1,tn
included among,1,tn
among achievements,1,tn
achievements lower,1,tn
lower unemployment,1,tn
unemployment rate,1,tn
comparative argument,1,tn
argument defending,1,tn
defending one,1,tn
one president,1,tn
president record,1,tn
record will,1,tn
will take,1,tn
take president,1,tn
messes including,1,tn
praised_actor_type president,1,tn
president administration,1,tn
administration accomplishments,1,tn
accomplishments president,1,tn
opposing president,1,tn
president over,1,tn
left_right_directional_cue biden,1,tn
biden versus,1,tn
versus trump,1,tn
trump partisan,1,tn
contrast biden,1,tn
biden anti,1,tn
anti trump,1,tn
trump pro,1,tn
trump anti,1,tn
anti biden,1,tn
biden president,1,tn
bullet style,1,tn
style list,1,tn
list achievements,1,tn
achievements american,1,tn
emphasis have,1,tn
have actively,1,tn
actively racist,1,tn
racist we,1,tn
we have,1,tn
have ids,1,tn
profanity_or_taboo_language contains,1,tn
contains profanity,1,tn
profanity original,1,tn
original bullshit,1,tn
named legal,1,tn
legal document,1,tn
document references,1,tn
references real,1,tn
primary_policy_domain identification,1,tn
identification requirements,1,tn
requirements concealed,1,tn
carry voter,1,tn
integrity real,1,tn
specific_event_or_bill_reference real,1,tn
act voter,1,tn
id laws,1,tn
laws real,1,tn
asserts concrete,1,tn
concrete facts,1,tn
about id,1,tn
id licensing,1,tn
licensing requirements,1,tn
requirements had,1,tn
had fingerprinted,1,tn
fingerprinted background,1,tn
background checked,1,tn
frames voter,1,tn
integrity opposition,1,tn
opposition crying,1,tn
crying about,1,tn
about disenfranchisement,1,tn
disenfranchisement election,1,tn
integrity measures,1,tn
mocks democrats,1,tn
democrats objections,1,tn
objections democrats,1,tn
emphatic_outrage indignant,1,tn
indignant rhetorical,1,tn
rhetorical escalation,1,tn
escalation all,1,tn
caps suddenly,1,tn
party mirror,1,tn
explicit democratic,1,tn
democratic partisan,1,tn
partisan cue,1,tn
cue mirror,1,tn
mirror_shift_direction general,1,tn
general weapon,1,tn
weapon license,1,tn
license id,1,tn
id burden,1,tn
burden voter,1,tn
integrity argument,1,tn
argument concealed,1,tn
carry license,1,tn
rhetorical_question rhetorical,1,tn
question about,1,tn
about voter,1,tn
id ballot,1,tn
box but,1,tn
but asking,1,tn
asking ballot,1,tn
box suddenly,1,tn
list activities,1,tn
activities requiring,1,tn
requiring id,1,tn
id buy,1,tn
buy beer,1,tn
beer board,1,tn
board plane,1,tn
plane even,1,tn
even pick,1,tn
pick up,1,tn
up package,1,tn
dense proper,1,tn
nouns parties,1,tn
movements politicians,1,tn
politicians us,1,tn
primary_policy_domain intra,1,tn
party movement,1,tn
movement politics,1,tn
politics campaign,1,tn
campaign platform,1,tn
platform disputes,1,tn
disputes force,1,tn
specific_event_or_bill_reference force,1,tn
vote green,1,tn
deal references,1,tn
references force,1,tn
states us,1,tn
asserts involvement,1,tn
involvement non,1,tn
non involvement,1,tn
involvement parties,1,tn
movements had,1,tn
had part,1,tn
part force,1,tn
claims aoc,1,tn
aoc weakened,1,tn
weakened green,1,tn
deal pelosi,1,tn
pelosi then,1,tn
then dropped,1,tn
dropped watered,1,tn
watered down,1,tn
down times,1,tn
times pelosi,1,tn
persuasion_or_argumentation corrects,1,tn
corrects attribution,1,tn
attribution movement,1,tn
movement responsibility,1,tn
responsibility what,1,tn
what green,1,tn
party did,1,tn
figures party,1,tn
party establishments,1,tn
establishments donor,1,tn
class enemy,1,tn
enemy us,1,tn
left_right_directional_cue green,1,tn
aoc pelosi,1,tn
pelosi versus,1,tn
versus gop,1,tn
maga trump,1,tn
trump cues,1,tn
cues us,1,tn
mirror_shift_direction green,1,tn
aoc left,1,tn
left movement,1,tn
dispute gop,1,tn
maga right,1,tn
right movement,1,tn
dispute us,1,tn
elite_vs_populist_framing grassroots,1,tn
grassroots base,1,tn
base versus,1,tn
versus party,1,tn
party donor,1,tn
donor establishment,1,tn
establishment mirror,1,tn
mirror rnc,1,tn
rnc donor,1,tn
exclamation emphasis,1,tn
emphasis anything,1,tn
violence responsibility,1,tn
responsibility after,1,tn
after warning,1,tn
warning signs,1,tn
signs take,1,tn
policy_prescription_present hold,1,tn
hold actors,1,tn
actors responsible,1,tn
responsible avoid,1,tn
avoid simplistic,1,tn
simplistic solutions,1,tn
solutions holding,1,tn
holding people,1,tn
people responsible,1,tn
responsible inaction,1,tn
normative_moral_language claims,1,tn
claims issue,1,tn
issue requires,1,tn
requires broader,1,tn
broader responsibility,1,tn
responsibility action,1,tn
action so,1,tn
so much,1,tn
more needs,1,tn
needs addressed,1,tn
mirror links,1,tn
links manufacturers,1,tn
politicians spread,1,tn
spread weapons,1,tn
weapons flooding,1,tn
flooding our,1,tn
our streets,1,tn
streets weapons,1,tn
weapons war,1,tn
argues partial,1,tn
partial action,1,tn
action plus,1,tn
plus broader,1,tn
broader accountability,1,tn
accountability anything,1,tn
venting_or_expressive emphatic,1,tn
emphatic expression,1,tn
expression frustration,1,tn
frustration inadequate,1,tn
inadequate solutions,1,tn
solutions anything,1,tn
criticized_actor_type manufacturers,1,tn
politicians mirror,1,tn
mirror irresponsible,1,tn
irresponsible bystanders,1,tn
bystanders original,1,tn
original manufacturers,1,tn
mirror_shift_direction rejecting,1,tn
rejecting simplistic,1,tn
simplistic gun,1,tn
gun confiscation,1,tn
confiscation frame,1,tn
frame rejecting,1,tn
rejecting thoughts,1,tn
thoughts prayers,1,tn
prayers blaming,1,tn
blaming weapon,1,tn
weapon proliferation,1,tn
proliferation take,1,tn
quoted slogan,1,tn
slogan paraphrased,1,tn
paraphrased position,1,tn
position solution,1,tn
solution can,1,tn
can just,1,tn
just take,1,tn
informal_register_or_slang uses,1,tn
uses tldr,1,tn
tldr shorthand,1,tn
shorthand social,1,tn
social media,1,tn
media promotion,1,tn
promotion tldr,1,tn
named publication,1,tn
publication policy,1,tn
policy slogans,1,tn
slogans country,1,tn
country references,1,tn
references canada,1,tn
canada grey,1,tn
primary_policy_domain environmental,1,tn
environmental regulation,1,tn
deregulation development,1,tn
development policy,1,tn
policy environmental,1,tn
deal grey,1,tn
deal rhetorical,1,tn
rhetorical policy,1,tn
policy reference,1,tn
reference green,1,tn
claims deregulation,1,tn
deregulation weakens,1,tn
weakens environmental,1,tn
environmental law,1,tn
law speed,1,tn
speed development,1,tn
development prioritizes,1,tn
prioritizes rapid,1,tn
rapid development,1,tn
development through,1,tn
through deregulation,1,tn
deregulation weakening,1,tn
weakening existing,1,tn
existing environmental,1,tn
frames eco,1,tn
regulation harming,1,tn
harming economy,1,tn
economy jobs,1,tn
jobs strangling,1,tn
strangling canada,1,tn
canada economy,1,tn
normative_moral_language charged,1,tn
charged evaluation,1,tn
evaluation regulation,1,tn
deregulation radical,1,tn
radical eco,1,tn
eco regulations,1,tn
persuasion_or_argumentation summarizes,1,tn
summarizes argument,1,tn
argument authored,1,tn
authored piece,1,tn
piece my,1,tn
my piece,1,tn
piece star,1,tn
star today,1,tn
today tldr,1,tn
criticized_actor_type deregulators,1,tn
deregulators development,1,tn
development oriented,1,tn
oriented policymakers,1,tn
policymakers original,1,tn
original environmental,1,tn
environmental regulators,1,tn
regulators activists,1,tn
activists mirror,1,tn
mirror wave,1,tn
mirror_shift_direction anti,1,tn
anti deregulation,1,tn
deregulation environmental,1,tn
environmental protection,1,tn
protection critique,1,tn
anti eco,1,tn
regulation economic,1,tn
economic critique,1,tn
critique grey,1,tn
quote_or_attribution_embedding title,1,tn
title tldr,1,tn
tldr summary,1,tn
summary format,1,tn
format tldr,1,tn
tldr wave,1,tn
medium thought,1,tn
thought ndo,1,tn
ndo you,1,tn
regulation open,1,tn
carry red,1,tn
policy_prescription_present suggests,1,tn
suggests allowing,1,tn
allowing armed,1,tn
defense community,1,tn
community self,1,tn
defense maybe,1,tn
argues balancing,1,tn
balancing gun,1,tn
restrictions self,1,tn
rights but,1,tn
rhetorical_question opens,1,tn
opens question,1,tn
question prompting,1,tn
prompting reconsideration,1,tn
reconsideration do,1,tn
do you,1,tn
contrasts restrictions,1,tn
restrictions allowing,1,tn
allowing self,1,tn
defense you,1,tn
can keep,1,tn
keep red,1,tn
laws but,1,tn
pro open,1,tn
carry self,1,tn
framing stricter,1,tn
gun law,1,tn
law framing,1,tn
framing original,1,tn
original open,1,tn
mirror stricter,1,tn
short progress,1,tn
progress didn,1,tn
laws gun,1,tn
attributes progress,1,tn
progress gun,1,tn
oversight result,1,tn
result strong,1,tn
endorses gun,1,tn
oversight reforms,1,tn
reforms strong,1,tn
laws firearm,1,tn
firearm industry,1,tn
industry oversight,1,tn
oversight gun,1,tn
repeated negative,1,tn
negative clauses,1,tn
clauses emphasize,1,tn
emphasize non,1,tn
non accidental,1,tn
accidental causation,1,tn
causation didn,1,tn
accident wasn,1,tn
wasn dumb,1,tn
dumb luck,1,tn
luck happenstance,1,tn
happenstance wasn,1,tn
wasn inevitable,1,tn
quoted attributed,1,tn
attributed statement,1,tn
statement style,1,tn
style zoe,1,tn
praise gun,1,tn
reform blame,1,tn
blame gun,1,tn
policies original,1,tn
original strong,1,tn
mirror reckless,1,tn
reckless gun,1,tn
control overreach,1,tn
medium carbon,1,tn
tool could,1,tn
could support,1,tn
support ccs,1,tn
climate carbon,1,tn
emissions policy,1,tn
policy carbon,1,tn
carbon tax,1,tn
tax ccs,1,tn
ccs emissions,1,tn
emissions cap,1,tn
policy_prescription_present discusses,1,tn
discusses regulatory,1,tn
frameworks ccs,1,tn
ccs regulatory,1,tn
framework imposed,1,tn
imposed ccs,1,tn
ccs would,1,tn
would do,1,tn
qualifies carbon,1,tn
carbon pricing,1,tn
pricing one,1,tn
one tool,1,tn
tool among,1,tn
among others,1,tn
others carbon,1,tn
frames regulation,1,tn
regulation economically,1,tn
economically harmful,1,tn
harmful producers,1,tn
producers would,1,tn
would crush,1,tn
crush small,1,tn
small producers,1,tn
list_or_enumeration gives,1,tn
gives example,1,tn
example alternative,1,tn
alternative policy,1,tn
tool example,1,tn
example regulatory,1,tn
contrasts possible,1,tn
possible policy,1,tn
policy opposition,1,tn
opposition but,1,tn
but has,1,tn
has argued,1,tn
argued against,1,tn
against well,1,tn
shifts technocratic,1,tn
technocratic climate,1,tn
discussion into,1,tn
into anti,1,tn
anti regulatory,1,tn
regulatory critique,1,tn
critique original,1,tn
original supportive,1,tn
supportive regulatory,1,tn
frameworks mirror,1,tn
mirror burdensome,1,tn
burdensome emissions,1,tn
emissions caps,1,tn
named entities,1,tn
entities institutional,1,tn
institutional labels,1,tn
labels california,1,tn
california has,1,tn
has work,1,tn
work positively,1,tn
positively big,1,tn
primary_policy_domain energy,1,tn
policy big,1,tn
oil renewable,1,tn
us_state california,1,tn
asserts practical,1,tn
practical dependence,1,tn
dependence non,1,tn
non wind,1,tn
wind transportation,1,tn
transportation energy,1,tn
energy food,1,tn
food medicine,1,tn
medicine going,1,tn
going transported,1,tn
transported wind,1,tn
supports continued,1,tn
continued renewable,1,tn
production alongside,1,tn
alongside oil,1,tn
cooperation he,1,tn
will also,1,tn
also support,1,tn
support continuing,1,tn
continuing renewable,1,tn
argues pragmatic,1,tn
pragmatic cooperation,1,tn
cooperation energy,1,tn
energy industries,1,tn
industries trust,1,tn
becerra draw,1,tn
draw lines,1,tn
lines sand,1,tn
praised_actor_type politician,1,tn
politician trust,1,tn
shifts california,1,tn
california oil,1,tn
cooperation texas,1,tn
texas renewables,1,tn
renewables skepticism,1,tn
skepticism original,1,tn
original california,1,tn
california big,1,tn
oil mirror,1,tn
mirror texas,1,tn
texas big,1,tn
big wind,1,tn
wind big,1,tn
big solar,1,tn
short ve,1,tn
myself fighting,1,tn
prevention prevention,1,tn
named individual,1,tn
individual zoe,1,tn
prevention committed,1,tn
committed cause,1,tn
cause fighting,1,tn
persuasion_or_argumentation personal,1,tn
personal commitment,1,tn
commitment statement,1,tn
statement supporting,1,tn
supporting policy,1,tn
policy cause,1,tn
cause ve,1,tn
quote_or_attribution_embedding direct,1,tn
direct quotation,1,tn
quotation attributed,1,tn
attributed author,1,tn
author zoe,1,tn
prevention advocacy,1,tn
advocacy gun,1,tn
rights advocacy,1,tn
advocacy original,1,tn
original prevention,1,tn
mirror protection,1,tn
protection our,1,tn
our second,1,tn
medium background,1,tn
guns enforce,1,tn
existing gun,1,tn
caps emphasis,1,tn
emphasis oppose,1,tn
proposals background,1,tn
lists proposed,1,tn
control measures,1,tn
measures raise,1,tn
age buy,1,tn
buy gun,1,tn
gun 21,1,tn
factual_assertion_vs_speculation claims,1,tn
claims majority,1,tn
majority voter,1,tn
voter support,1,tn
support reforms,1,tn
reforms majority,1,tn
majority voters,1,tn
left policy,1,tn
policy proponents,1,tn
proponents mirror,1,tn
grabs pushed,1,tn
pushed left,1,tn
list gun,1,tn
items background,1,tn
checks enforce,1,tn
existing raise,1,tn
shifts public,1,tn
public support,1,tn
reform opposition,1,tn
opposition gun,1,tn
restrictions original,1,tn
original voters,1,tn
proposals mirror,1,tn
mirror voters,1,tn
voters oppose,1,tn
oppose radical,1,tn
multiple agencies,1,tn
agencies person,1,tn
person names,1,tn
names political,1,tn
political event,1,tn
event terms,1,tn
terms dhs,1,tn
dhs mark,1,tn
mark mullin,1,tn
mullin announcement,1,tn
announcement ice,1,tn
ice sudden,1,tn
sudden surge,1,tn
all_caps_emphasis real,1,tn
real capitalized,1,tn
emphasis real,1,tn
primary_policy_domain immigration,1,tn
enforcement elections,1,tn
elections immigration,1,tn
enforcement polling,1,tn
stations during,1,tn
specific_event_or_bill_reference midterm,1,tn
midterm elections,1,tn
elections during,1,tn
claims hidden,1,tn
hidden motive,1,tn
motive behind,1,tn
behind agent,1,tn
agent deployment,1,tn
deployment real,1,tn
reason send,1,tn
send them,1,tn
them polling,1,tn
frames minority,1,tn
minority immigrant,1,tn
communities targeted,1,tn
targeted intimidation,1,tn
intimidation they,1,tn
they want,1,tn
want brown,1,tn
brown immigrant,1,tn
communities too,1,tn
too scared,1,tn
scared show,1,tn
show up,1,tn
up polls,1,tn
attributes enforcement,1,tn
enforcement activity,1,tn
activity voter,1,tn
intimidation motives,1,tn
motives real,1,tn
reason isn,1,tn
isn immigration,1,tn
enforcement naked,1,tn
naked voter,1,tn
criticized_actor_type federal,1,tn
federal law,1,tn
enforcement agencies,1,tn
agencies dhs,1,tn
dhs ice,1,tn
ice federal,1,tn
federal agents,1,tn
strong denunciation,1,tn
denunciation alleged,1,tn
alleged voter,1,tn
voter suppression,1,tn
suppression suppression,1,tn
suppression dressed,1,tn
dressed up,1,tn
up law,1,tn
medium am,1,tn
myself carry,1,tn
carry concealed,1,tn
policy carry,1,tn
carry long,1,tn
long weapons,1,tn
weapons assault,1,tn
weapon firearm,1,tn
firearm self,1,tn
supports making,1,tn
making some,1,tn
some public,1,tn
carrying illegal,1,tn
illegal there,1,tn
there indeed,1,tn
indeed some,1,tn
some things,1,tn
things should,1,tn
negative judgment,1,tn
judgment public,1,tn
carrying insane,1,tn
uses concession,1,tn
concession gun,1,tn
owner argue,1,tn
argue against,1,tn
around assault,1,tn
owners made,1,tn
made defenseless,1,tn
defenseless bans,1,tn
bans law,1,tn
citizens defenseless,1,tn
defenseless victims,1,tn
contrastive_but_however_structure concedes,1,tn
concedes personal,1,tn
personal gun,1,tn
ownership before,1,tn
before opposing,1,tn
opposing assault,1,tn
weapon public,1,tn
shifts criticizing,1,tn
criticizing public,1,tn
carry criticizing,1,tn
criticizing government,1,tn
government firearm,1,tn
firearm bans,1,tn
bans original,1,tn
original should,1,tn
legal mirror,1,tn
mirror government,1,tn
government can,1,tn
can ban,1,tn
ban you,1,tn
short free,1,tn
healthcare transparent,1,tn
transparent accountable,1,tn
accountable democracy,1,tn
comparative political,1,tn
political systems,1,tn
systems policy,1,tn
policy values,1,tn
values free,1,tn
healthcare democracy,1,tn
control free,1,tn
free movement,1,tn
movement goods,1,tn
goods people,1,tn
normative_moral_language uses,1,tn
condemnation attributed,1,tn
attributed opposing,1,tn
opposing group,1,tn
group they,1,tn
think abomination,1,tn
another political,1,tn
political system,1,tn
system comparative,1,tn
comparative uptake,1,tn
uptake if,1,tn
political outgroup,1,tn
contrasts speaker,1,tn
implied values,1,tn
values outgroup,1,tn
outgroup system,1,tn
system their,1,tn
system they,1,tn
then rhetorical,1,tn
rhetorical challenge,1,tn
challenge if,1,tn
question challenges,1,tn
challenges merit,1,tn
merit system,1,tn
system why,1,tn
short canada,1,tn
canada nred,1,tn
nred flag,1,tn
firearm safety,1,tn
safety regulation,1,tn
regulation red,1,tn
involving canada,1,tn
canada america,1,tn
america canada,1,tn
measures obvious,1,tn
obvious simple,1,tn
simple rocket,1,tn
rocket science,1,tn
ridicule_or_mockery dismisses,1,tn
dismisses opponents,1,tn
opponents unserious,1,tn
unserious they,1,tn
political actors,1,tn
actors commentators,1,tn
commentators they,1,tn
list_or_enumeration newline,1,tn
newline separated,1,tn
separated policy,1,tn
policy list,1,tn
list red,1,tn
shifts canada,1,tn
canada positive,1,tn
positive gun,1,tn
policy example,1,tn
example america,1,tn
america lacking,1,tn
lacking safeguards,1,tn
safeguards original,1,tn
original canada,1,tn
canada red,1,tn
mirror america,1,tn
america red,1,tn
short they,1,tn
scream when,1,tn
when man,1,tn
man carries,1,tn
carries legal,1,tn
carrying legal,1,tn
normative_moral_language implies,1,tn
implies condemnation,1,tn
condemnation inconsistent,1,tn
inconsistent attitudes,1,tn
attitudes toward,1,tn
toward weapons,1,tn
weapons think,1,tn
nothing guy,1,tn
guy wandering,1,tn
wandering into,1,tn
into coffee,1,tn
coffee shop,1,tn
shop assault,1,tn
ridicule_or_mockery mocks,1,tn
mocks perceived,1,tn
perceived hypocrisy,1,tn
hypocrisy they,1,tn
unspecified political,1,tn
political cultural,1,tn
cultural outgroup,1,tn
contrasts outgroup,1,tn
outgroup reactions,1,tn
reactions speaker,1,tn
implied stance,1,tn
stance they,1,tn
contrasts two,1,tn
two reactions,1,tn
reactions public,1,tn
public conduct,1,tn
conduct when,1,tn
when but,1,tn
gun carry,1,tn
carry hypocrisy,1,tn
hypocrisy protest,1,tn
protest police,1,tn
police militarization,1,tn
militarization hypocrisy,1,tn
hypocrisy original,1,tn
original legal,1,tn
weapon mirror,1,tn
mirror burns,1,tn
burns flag,1,tn
flag cops,1,tn
cops military,1,tn
military tanks,1,tn
causal_claim_present duration,1,tn
duration gun,1,tn
violence causes,1,tn
causes social,1,tn
social normalization,1,tn
normalization going,1,tn
going so,1,tn
long normalized,1,tn
evaluates gun,1,tn
violence abnormal,1,tn
abnormal normal,1,tn
ownership unfairly,1,tn
unfairly demonized,1,tn
demonized has,1,tn
demonized so,1,tn
mirror left,1,tn
left has,1,tn
shifts condemning,1,tn
condemning gun,1,tn
violence defending,1,tn
defending gun,1,tn
ownership original,1,tn
original gun,1,tn
normal mirror,1,tn
mirror gun,1,tn
ownership dangerous,1,tn
medium let,1,tn
fuel policy,1,tn
policy reduce,1,tn
emissions fossil,1,tn
policy_prescription_present calls,1,tn
calls reducing,1,tn
reducing carbon,1,tn
causal_claim_present blames,1,tn
blames fossil,1,tn
corporations blocking,1,tn
blocking emissions,1,tn
emissions reductions,1,tn
reductions just,1,tn
just fossil,1,tn
frames climate,1,tn
climate agenda,1,tn
agenda economically,1,tn
economically destructive,1,tn
destructive destroy,1,tn
destroy our,1,tn
our economy,1,tn
collective call,1,tn
call reduce,1,tn
reduce emissions,1,tn
criticized_actor_type corporations,1,tn
corporations fossil,1,tn
us_vs_them_framing collective,1,tn
collective we,1,tn
we opposed,1,tn
opposed obstructing,1,tn
obstructing actors,1,tn
actors standing,1,tn
blame fossil,1,tn
corporations environmental,1,tn
environmental activists,1,tn
activists original,1,tn
original fossil,1,tn
corporations mirror,1,tn
mirror environmental,1,tn
environmental extremists,1,tn
rights constitutional,1,tn
arms firearm,1,tn
condemns lethal,1,tn
lethal punishment,1,tn
punishment exercising,1,tn
exercising rights,1,tn
rights shouldn,1,tn
executed exercising,1,tn
exercising their,1,tn
their constitutional,1,tn
asserts holstered,1,tn
firearm poses,1,tn
poses danger,1,tn
frames armed,1,tn
armed americans,1,tn
americans potential,1,tn
potential victims,1,tn
victims unjust,1,tn
unjust lethal,1,tn
force shouldn,1,tn
criticized_actor_type implied,1,tn
implied state,1,tn
state armed,1,tn
armed authority,1,tn
authority using,1,tn
using lethal,1,tn
force americans,1,tn
shifts defending,1,tn
armed rights,1,tn
rights bearers,1,tn
bearers defending,1,tn
defending unarmed,1,tn
unarmed public,1,tn
public citizens,1,tn
citizens original,1,tn
original constitutional,1,tn
arms mirror,1,tn
mirror unarmed,1,tn
unarmed citizen,1,tn
multiple emphatic,1,tn
emphatic all,1,tn
caps phrases,1,tn
phrases right,1,tn
right we,1,tn
high_punctuation_intensity frequent,1,tn
frequent exclamation,1,tn
points right,1,tn
right nif,1,tn
nif legislature,1,tn
guns constitutional,1,tn
constitutional rights,1,tn
rights second,1,tn
amendment right,1,tn
right defend,1,tn
urges citizens,1,tn
citizens act,1,tn
fails job,1,tn
job we,1,tn
call_to_action directly,1,tn
directly urges,1,tn
urges collective,1,tn
collective citizen,1,tn
citizen responsibility,1,tn
responsibility folks,1,tn
strong emphatic,1,tn
emphatic political,1,tn
political exhortation,1,tn
exhortation right,1,tn
right absolutely,1,tn
absolutely right,1,tn
criticized_actor_type legislature,1,tn
legislature elected,1,tn
elected officials,1,tn
officials if,1,tn
fails people,1,tn
people must,1,tn
must act,1,tn
do job,1,tn
quote_or_attribution_embedding quotes,1,tn
quotes constitutional,1,tn
constitutional phrase,1,tn
phrase being,1,tn
being necessary,1,tn
necessary free,1,tn
free state,1,tn
address audience,1,tn
audience folks,1,tn
folks folks,1,tn
shifts second,1,tn
amendment citizen,1,tn
citizen defense,1,tn
framing anti,1,tn
lobby protest,1,tn
protest electoral,1,tn
electoral action,1,tn
original second,1,tn
amendment mirror,1,tn
mirror vote,1,tn
vote them,1,tn
them out,1,tn
out take,1,tn
take streets,1,tn
conversational wording,1,tn
wording you,1,tn
you got,1,tn
got idiots,1,tn
repeated exclamation,1,tn
points you,1,tn
you still,1,tn
still do,1,tn
do stop,1,tn
stop them,1,tn
violence policy,1,tn
policy stop,1,tn
violence anti,1,tn
gun agenda,1,tn
us_state virginia,1,tn
supports steps,1,tn
violence trying,1,tn
trying take,1,tn
take steps,1,tn
expresses strong,1,tn
strong pride,1,tn
pride disgust,1,tn
disgust about,1,tn
about virginia,1,tn
virginia actions,1,tn
actions am,1,tn
so proud,1,tn
virginia am,1,tn
so disgusted,1,tn
emphatic_outrage mirror,1,tn
mirror expresses,1,tn
expresses explicit,1,tn
explicit outrage,1,tn
outrage outrageous,1,tn
criticized_actor_type out,1,tn
out state,1,tn
state individuals,1,tn
individuals activists,1,tn
activists idiots,1,tn
contrasts tracking,1,tn
tracking concern,1,tn
concern approval,1,tn
approval virginia,1,tn
virginia action,1,tn
action but,1,tn
but awesome,1,tn
praise virginia,1,tn
virginia gun,1,tn
prevention condemnation,1,tn
condemnation virginia,1,tn
virginia anti,1,tn
gun action,1,tn
original proud,1,tn
virginia mirror,1,tn
mirror disgusted,1,tn
short we,1,tn
we don,1,tn
don talk,1,tn
talk enough,1,tn
enough about,1,tn
about open,1,tn
policy open,1,tn
us_state states,1,tn
normative_moral_language characterizes,1,tn
characterizes open,1,tn
carry abnormal,1,tn
abnormal mirror,1,tn
mirror characterizes,1,tn
characterizes gun,1,tn
bans dangerous,1,tn
dangerous abnormal,1,tn
abnormal thing,1,tn
argues necessity,1,tn
necessity policy,1,tn
policy unclear,1,tn
unclear you,1,tn
why necessary,1,tn
second_person_direct_address uses,1,tn
uses second,1,tn
second person,1,tn
person address,1,tn
address you,1,tn
critiques open,1,tn
critiques gun,1,tn
gun free,1,tn
free zones,1,tn
zones gun,1,tn
bans open,1,tn
medium steyer,1,tn
steyer already,1,tn
already has,1,tn
has his,1,tn
his blood,1,tn
blood money,1,tn
mirror steyer,1,tn
energy fossil,1,tn
economic_cost_benefit_framing wealth,1,tn
wealth donor,1,tn
donor money,1,tn
money conflict,1,tn
conflict interest,1,tn
interest framing,1,tn
framing made,1,tn
made billions,1,tn
billions coal,1,tn
normative_moral_language expresses,1,tn
expresses distrust,1,tn
distrust moral,1,tn
condemnation can,1,tn
can trust,1,tn
trust someone,1,tn
claims financial,1,tn
financial incentives,1,tn
incentives may,1,tn
may drive,1,tn
drive harmful,1,tn
harmful conduct,1,tn
conduct what,1,tn
what best,1,tn
best him,1,tn
him expense,1,tn
hedging_or_qualification explicit,1,tn
explicit uncertainty,1,tn
uncertainty about,1,tn
about future,1,tn
future actions,1,tn
actions don,1,tn
know if,1,tn
if he,1,tn
he going,1,tn
criticized_actor_type politician,1,tn
politician wealthy,1,tn
wealthy political,1,tn
figure steyer,1,tn
elite_vs_populist_framing wealthy,1,tn
wealthy elite,1,tn
elite self,1,tn
self interest,1,tn
interest versus,1,tn
versus ordinary,1,tn
ordinary people,1,tn
people expense,1,tn
long nadler,1,tn
nadler votes,1,tn
votes higher,1,tn
abbreviated political,1,tn
political shorthand,1,tn
shorthand dem,1,tn
dem stronghold,1,tn
named organizations,1,tn
organizations parties,1,tn
parties policies,1,tn
policies nadler,1,tn
elections intra,1,tn
party ideology,1,tn
ideology dem,1,tn
abortion guns,1,tn
guns taxes,1,tn
taxes border,1,tn
border ideological,1,tn
ideological party,1,tn
