term,count,bucket
characterization punchline,1,fn
punchline brand,1,fn
mocking shorthand,1,fn
shorthand about,1,fn
about partisan,1,fn
partisan behavior,1,fn
behavior brand,1,fn
republican party,1,fn
party criticized,1,fn
mirror gop,1,fn
shifts gop,1,fn
gop hunger,1,fn
law critique,1,fn
critique democrats,1,fn
democrats gun,1,fn
gun owner,1,fn
owner border,1,fn
border critique,1,fn
critique dems,1,fn
dems tightening,1,fn
tightening restrictions,1,fn
but contrasts,1,fn
contrasts strictness,1,fn
strictness one,1,fn
one area,1,fn
area laxity,1,fn
laxity another,1,fn
another but,1,fn
but leaving,1,fn
all_caps_emphasis used,1,fn
emphasis nra,1,fn
absolutely organization,1,fn
leader names,1,fn
names present,1,fn
present nra,1,fn
rights organizations,1,fn
organizations gun,1,fn
safety responsible,1,fn
responsible gun,1,fn
evaluation organizational,1,fn
organizational decline,1,fn
decline ran,1,fn
ran into,1,fn
into ground,1,fn
label organization,1,fn
organization leadership,1,fn
leadership his,1,fn
his band,1,fn
band loonies,1,fn
criticized_actor_type advocacy,1,fn
leader criticized,1,fn
criticized nra,1,fn
critique nra,1,fn
nra leadership,1,fn
leadership aclu,1,fn
aclu leadership,1,fn
leadership far,1,fn
far left,1,fn
left agenda,1,fn
agenda aclu,1,fn
aclu absolutely,1,fn
implicit past,1,fn
past versus,1,fn
versus present,1,fn
present contrast,1,fn
contrast can,1,fn
can remember,1,fn
remember when,1,fn
former_member_credibility_claim speaker,1,fn
speaker invokes,1,fn
invokes past,1,fn
past membership,1,fn
membership supporter,1,fn
supporter status,1,fn
status used,1,fn
used member,1,fn
short ars,1,fn
ars overrated,1,fn
abbreviated firearm,1,fn
firearm terminology,1,fn
terminology ars,1,fn
primary_policy_domain firearms,1,fn
firearms gun,1,fn
laws semiautomatic,1,fn
specific_event_or_bill_reference technical,1,fn
210 referenced,1,fn
referenced technical,1,fn
factual_assertion_vs_speculation claims,1,fn
claims legal,1,fn
compliance many,1,fn
many semiautomatic,1,fn
weapons compliant,1,fn
economic_cost_benefit_framing availability,1,fn
availability framed,1,fn
framed through,1,fn
through cheapness,1,fn
cheapness legal,1,fn
compliance cheap,1,fn
cheap compliant,1,fn
shifts firearm,1,fn
firearm alternatives,1,fn
alternatives technical,1,fn
manual anti,1,fn
anti background,1,fn
check second,1,fn
amendment discourse,1,fn
discourse background,1,fn
checks overrated,1,fn
technical_weapon_manual_reference mentions,1,fn
mentions declassified,1,fn
declassified technical,1,fn
manual related,1,fn
related weapons,1,fn
weapons knowledge,1,fn
knowledge technical,1,fn
210 declassified,1,fn
declassified public,1,fn
public knowledge,1,fn
medium am,1,fn
colloquial interjection,1,fn
interjection discourse,1,fn
discourse slang,1,fn
slang phew,1,fn
phew blunderbuss,1,fn
blunderbuss discourse,1,fn
control firearms,1,fn
firearms sales,1,fn
sales pro,1,fn
historical availability,1,fn
availability firearms,1,fn
firearms mail,1,fn
mail you,1,fn
you could,1,fn
could order,1,fn
order much,1,fn
more powerful,1,fn
powerful firearms,1,fn
firearms via,1,fn
via mail,1,fn
opposes online,1,fn
online firearm,1,fn
firearm sales,1,fn
sales we,1,fn
don need,1,fn
need any,1,fn
any firearms,1,fn
firearms sold,1,fn
sold online,1,fn
hedging_or_qualification qualifies,1,fn
qualifies pro,1,fn
control stance,1,fn
stance disagreement,1,fn
disagreement about,1,fn
about specific,1,fn
specific discourse,1,fn
discourse am,1,fn
control qualified,1,fn
qualified critique,1,fn
critique pro,1,fn
amendment critique,1,fn
critique ar,1,fn
ar 15,1,fn
15 hysteria,1,fn
hysteria pro,1,fn
contrastive_but_however_structure stance,1,fn
stance followed,1,fn
followed qualification,1,fn
qualification am,1,fn
short culture,1,fn
informal_register_or_slang mock,1,fn
mock trademark,1,fn
trademark notation,1,fn
notation culture,1,fn
named_proper_nouns_density party,1,fn
names tories,1,fn
tories labour,1,fn
labour tories,1,fn
climate bathrooms,1,fn
rights pronouns,1,fn
pronouns diversity,1,fn
diversity training,1,fn
training climate,1,fn
geographic_scope uk,1,fn
uk party,1,fn
party political,1,fn
political scope,1,fn
scope tories,1,fn
sarcasm_or_irony satirical,1,fn
satirical proposal,1,fn
proposal ideological,1,fn
ideological identity,1,fn
identity card,1,fn
card culture,1,fn
mocking ideological,1,fn
ideological compliance,1,fn
compliance card,1,fn
card mirror,1,fn
mirror woke,1,fn
criticized_actor_type tories,1,fn
tories criticized,1,fn
original labour,1,fn
labour progressives,1,fn
progressives mocked,1,fn
mocked mirror,1,fn
mirror tories,1,fn
tories should,1,fn
should plan,1,fn
shifts conservative,1,fn
conservative culture,1,fn
war caricature,1,fn
caricature progressive,1,fn
progressive woke,1,fn
compliance caricature,1,fn
caricature labour,1,fn
labour should,1,fn
should hand,1,fn
hand out,1,fn
out woke,1,fn
list_or_enumeration list,1,fn
list ideological,1,fn
ideological positions,1,fn
positions issues,1,fn
issues climate,1,fn
all_caps_emphasis any,1,fn
any used,1,fn
emphasis gun,1,fn
think any,1,fn
medium fallacy,1,fn
gun legislation,1,fn
legislation constitutional,1,fn
constitutional amendments,1,fn
amendments legislation,1,fn
specific_event_or_bill_reference second,1,fn
amendment original,1,fn
original first,1,fn
amendment mirror,1,fn
mirror second,1,fn
asserts interpretation,1,fn
interpretation constitutional,1,fn
constitutional text,1,fn
text amendment,1,fn
does say,1,fn
say any,1,fn
guns disallowed,1,fn
normative_moral_language derogatory,1,fn
derogatory moral,1,fn
moral intellectual,1,fn
intellectual labeling,1,fn
labeling gun,1,fn
gun absolutists,1,fn
label gun,1,fn
absolutists criticized,1,fn
criticized gun,1,fn
shifts second,1,fn
gun absolutism,1,fn
amendment free,1,fn
free speech,1,fn
speech absolutism,1,fn
does grant,1,fn
grant unlimited,1,fn
unlimited speech,1,fn
between stated,1,fn
stated amendment,1,fn
amendment interpretation,1,fn
interpretation opponents,1,fn
opponents view,1,fn
view but,1,fn
but gun,1,fn
thread_numbering_marker appears,1,fn
appears item,1,fn
item four,1,fn
four longer,1,fn
longer thread,1,fn
medium 26,1,fn
violence school,1,fn
policy gunned,1,fn
down assault,1,fn
specific_event_or_bill_reference allusion,1,fn
allusion specific,1,fn
specific school,1,fn
school shooting,1,fn
shooting involving,1,fn
involving 26,1,fn
26 victims,1,fn
victims 26,1,fn
causal_claim_present political,1,fn
political inaction,1,fn
inaction after,1,fn
deaths proves,1,fn
proves future,1,fn
future inaction,1,fn
inaction became,1,fn
became clear,1,fn
clear they,1,fn
they would,1,fn
would never,1,fn
never do,1,fn
do anything,1,fn
victimhood_or_persecution_framing ordinary,1,fn
families children,1,fn
children framed,1,fn
framed unprotected,1,fn
unprotected victims,1,fn
victims you,1,fn
condemns politicians,1,fn
politicians failure,1,fn
failure act,1,fn
act after,1,fn
deaths did,1,fn
nothing about,1,fn
about 26,1,fn
denunciation politicians,1,fn
politicians self,1,fn
protection they,1,fn
will build,1,fn
build bunkers,1,fn
bunkers themselves,1,fn
criticized_actor_type politicians,1,fn
politicians criticized,1,fn
criticized our,1,fn
elite_vs_populist_framing politicians,1,fn
politicians protect,1,fn
protect themselves,1,fn
themselves while,1,fn
while ordinary,1,fn
families remain,1,fn
remain exposed,1,fn
exposed themselves,1,fn
gun inaction,1,fn
inaction critique,1,fn
critique accusation,1,fn
accusation politicians,1,fn
politicians exploit,1,fn
exploit child,1,fn
deaths attack,1,fn
attack gun,1,fn
rights dismantle,1,fn
dismantle second,1,fn
conditional_if_then_structure once,1,fn
once clause,1,fn
followed conclusion,1,fn
conclusion once,1,fn
once our,1,fn
between self,1,fn
protection public,1,fn
public neglect,1,fn
neglect themselves,1,fn
second_person_direct_address addresses,1,fn
addresses reader,1,fn
reader their,1,fn
their children,1,fn
children you,1,fn
short gop119thcongress,1,fn
all_caps_emphasis did,1,fn
nothing all,1,fn
caps did,1,fn
exclamation mark,1,fn
mark used,1,fn
emphasis nothing,1,fn
specific_event_or_bill_reference 119th,1,fn
119th congress,1,fn
congress referenced,1,fn
referenced 119thcongress,1,fn
geographic_scope united,1,fn
states national,1,fn
politics gop119thcongress,1,fn
accuses political,1,fn
actors total,1,fn
total inaction,1,fn
inaction stood,1,fn
strongly emphasized,1,fn
emphasized accusation,1,fn
accusation inaction,1,fn
inaction did,1,fn
criticized_actor_type gop,1,fn
gop congress,1,fn
congress criticized,1,fn
original democratic,1,fn
democratic congress,1,fn
congress mirror,1,fn
mirror gop119thcongress,1,fn
gop democrats,1,fn
democrats congressional,1,fn
congressional inaction,1,fn
inaction dem119thcongress,1,fn
ampersand compressed,1,fn
compressed wording,1,fn
wording stood,1,fn
nra only,1,fn
only concerned,1,fn
concerned firearm,1,fn
firearm ammunition,1,fn
ammunition sales,1,fn
regulation common,1,fn
laws like,1,fn
like thorough,1,fn
causal_claim_present nra,1,fn
nra money,1,fn
money bribery,1,fn
bribery caused,1,fn
caused repeal,1,fn
repeal blocking,1,fn
blocking gun,1,fn
laws they,1,fn
they bribed,1,fn
bribed republicans,1,fn
republicans eliminate,1,fn
eliminate many,1,fn
many common,1,fn
regulations framed,1,fn
framed common,1,fn
sense morally,1,fn
morally reasonable,1,fn
reasonable common,1,fn
supports background,1,fn
periods registries,1,fn
registries red,1,fn
laws thorough,1,fn
organization republican,1,fn
republican politicians,1,fn
politicians nra,1,fn
mirror_shift_direction blame,1,fn
blame shifts,1,fn
shifts nra,1,fn
republicans opposing,1,fn
opposing gun,1,fn
laws gun,1,fn
lobby democrats,1,fn
democrats attacking,1,fn
attacking gun,1,fn
rights nra,1,fn
lobby republicans,1,fn
republicans democrats,1,fn
enumeration gun,1,fn
examples background,1,fn
second_amendment_framing_in_mirror mirror,1,fn
mirror frames,1,fn
frames gun,1,fn
control attack,1,fn
attack constitutional,1,fn
rights dismantling,1,fn
dismantling second,1,fn
short fellow,1,fn
americans acquire,1,fn
guns personal,1,fn
personal firearm,1,fn
firearm ownership,1,fn
ownership acquire,1,fn
gun own,1,fn
policy_prescription_present individual,1,fn
individual level,1,fn
level prescription,1,fn
prescription own,1,fn
firearm if,1,fn
if safe,1,fn
safe storage,1,fn
storage possible,1,fn
possible you,1,fn
call_to_action direct,1,fn
direct exhortation,1,fn
exhortation get,1,fn
get gun,1,fn
gun acquire,1,fn
praised_actor_type addressed,1,fn
addressed ingroup,1,fn
ingroup trans,1,fn
mirror_shift_direction audience,1,fn
audience shifts,1,fn
shifts trans,1,fn
americans conservative,1,fn
cities fellow,1,fn
fellow conservative,1,fn
conditional safety,1,fn
safety criterion,1,fn
criterion followed,1,fn
followed ownership,1,fn
ownership recommendation,1,fn
recommendation if,1,fn
you can,1,fn
can safely,1,fn
safely keep,1,fn
keep firearm,1,fn
firearm your,1,fn
your home,1,fn
person instruction,1,fn
instruction you,1,fn
self_harm_safety_caveat gun,1,fn
ownership advice,1,fn
advice includes,1,fn
includes explicit,1,fn
explicit self,1,fn
harm household,1,fn
household safety,1,fn
safety caveat,1,fn
caveat without,1,fn
without being,1,fn
being used,1,fn
used self,1,fn
harm yourself,1,fn
yourself housemate,1,fn
regulation background,1,fn
causal_claim_present background,1,fn
laws would,1,fn
would prevent,1,fn
prevent innocent,1,fn
people being,1,fn
being punished,1,fn
punished so,1,fn
so healthy,1,fn
innocent aren,1,fn
aren punished,1,fn
punished crimes,1,fn
crimes they,1,fn
they don,1,fn
don commit,1,fn
laws require,1,fn
victimhood_or_persecution_framing healthy,1,fn
framed unfairly,1,fn
unfairly punished,1,fn
punished healthy,1,fn
argument available,1,fn
available resources,1,fn
resources should,1,fn
should support,1,fn
support firearm,1,fn
firearm regulations,1,fn
regulations we,1,fn
money require,1,fn
pro red,1,fn
flag policy,1,fn
policy advocacy,1,fn
advocacy anti,1,fn
anti red,1,fn
flag constitutional,1,fn
critique background,1,fn
laws unconstitutional,1,fn
unconstitutional red,1,fn
aphoristic_pop_culture_allusion uses,1,fn
uses aphorism,1,fn
aphorism fear,1,fn
killer fear,1,fn
exclamation used,1,fn
emphasis we,1,fn
guns crime,1,fn
crime enforcement,1,fn
laws millions,1,fn
causal_claim_present illegal,1,fn
possession linked,1,fn
linked violent,1,fn
crimes people,1,fn
them then,1,fn
shocked when,1,fn
when these,1,fn
these people,1,fn
people commit,1,fn
commit violent,1,fn
policy_prescription_present implied,1,fn
implied prescription,1,fn
prescription enforce,1,fn
enforce existing,1,fn
existing gun,1,fn
mocks public,1,fn
public surprise,1,fn
surprise after,1,fn
after violent,1,fn
crimes then,1,fn
angry emphasis,1,fn
emphasis non,1,fn
non enforcement,1,fn
criticized_actor_type illegal,1,fn
gun possessors,1,fn
possessors violent,1,fn
violent criminals,1,fn
criminals people,1,fn
mirror adds,1,fn
adds blame,1,fn
blame toward,1,fn
toward democrats,1,fn
democrats soft,1,fn
soft crime,1,fn
crime policies,1,fn
policies people,1,fn
allowed democrats,1,fn
democrats act,1,fn
act surprised,1,fn
illegal_possession_scale_claim claims,1,fn
claims illegal,1,fn
possession occurs,1,fn
occurs scale,1,fn
scale millions,1,fn
millions millions,1,fn
guns hands,1,fn
hands people,1,fn
colloquial mixed,1,fn
mixed german,1,fn
german english,1,fn
english phrasing,1,fn
phrasing klimaschutz,1,fn
klimaschutz isch,1,fn
isch over,1,fn
political institutional,1,fn
institutional entities,1,fn
entities trump,1,fn
policy klimaschutz,1,fn
klimaschutz climate,1,fn
agreement epa,1,fn
epa rollback,1,fn
rollback reference,1,fn
reference paris,1,fn
international european,1,fn
european countries,1,fn
countries canadian,1,fn
canadian energy,1,fn
energy emissions,1,fn
emissions international,1,fn
international policy,1,fn
policy agenda,1,fn
factual_assertion_vs_speculation assertive,1,fn
assertive factual,1,fn
factual claims,1,fn
policy developments,1,fn
developments trump,1,fn
mocks habitual,1,fn
habitual blame,1,fn
trump others,1,fn
others aber,1,fn
aber schuld,1,fn
schuld ist,1,fn
ist immer,1,fn
immer trump,1,fn
trump immer,1,fn
immer der,1,fn
der andere,1,fn
list_or_enumeration numbered,1,fn
numbered list,1,fn
list item,1,fn
quote_or_attribution_embedding embedded,1,fn
embedded quoted,1,fn
quoted passage,1,fn
passage trump,1,fn
around trump,1,fn
trump economic,1,fn
economic policy,1,fn
around biden,1,fn
biden capitalism,1,fn
capitalism klimaschutz,1,fn
klimaschutz wirtschaftspolitik,1,fn
wirtschaftspolitik trump,1,fn
profanity_or_taboo_language insult,1,fn
insult acronym,1,fn
acronym pos,1,fn
pos hogg,1,fn
political figures,1,fn
figures labels,1,fn
labels hogg,1,fn
hogg rw,1,fn
rw bernie,1,fn
gun manufacturers,1,fn
causal_claim_present association,1,fn
association right,1,fn
wing figures,1,fn
figures presented,1,fn
presented evidence,1,fn
evidence against,1,fn
against sincerity,1,fn
sincerity gun,1,fn
reform if,1,fn
ridicule_or_mockery direct,1,fn
direct derogatory,1,fn
derogatory insult,1,fn
insult hogg,1,fn
argues hypocrisy,1,fn
hypocrisy inconsistency,1,fn
inconsistency associations,1,fn
associations he,1,fn
criticized_actor_type named,1,fn
political activist,1,fn
activist public,1,fn
public figure,1,fn
figure hogg,1,fn
left_right_directional_cue right,1,fn
wing actors,1,fn
actors criticized,1,fn
criticized left,1,fn
left oriented,1,fn
oriented frame,1,fn
frame rw,1,fn
criticism hogg,1,fn
hogg bernie,1,fn
bernie right,1,fn
wing ties,1,fn
ties boebert,1,fn
boebert trump,1,fn
trump gun,1,fn
lobby ties,1,fn
ties hogg,1,fn
hogg boebert,1,fn
boebert bernie,1,fn
bernie trump,1,fn
conditional accusation,1,fn
accusation inconsistency,1,fn
inconsistency if,1,fn
all_caps_emphasis capitalized,1,fn
capitalized emphasis,1,fn
emphasis money,1,fn
money amount,1,fn
amount tons,1,fn
energy coal,1,fn
coal renewables,1,fn
renewables climate,1,fn
policy coal,1,fn
coal renewable,1,fn
energy climate,1,fn
conspiratorial_framing policy,1,fn
policy influence,1,fn
influence framed,1,fn
framed hidden,1,fn
hidden financial,1,fn
corruption about,1,fn
about whose,1,fn
lined money,1,fn
financial gains,1,fn
gains coal,1,fn
coal energy,1,fn
energy subsidies,1,fn
subsidies emphasized,1,fn
emphasized who,1,fn
argument invites,1,fn
invites reader,1,fn
reader infer,1,fn
infer corruption,1,fn
corruption financial,1,fn
financial incentives,1,fn
incentives follow,1,fn
follow money,1,fn
criticized_actor_type coal,1,fn
coal industry,1,fn
industry powerful,1,fn
powerful beneficiaries,1,fn
beneficiaries big,1,fn
elite_vs_populist_framing powerful,1,fn
powerful wealthy,1,fn
wealthy interests,1,fn
interests contrasted,1,fn
contrasted public,1,fn
public interest,1,fn
interest claims,1,fn
claims some,1,fn
some powerful,1,fn
powerful people,1,fn
shifts financial,1,fn
corruption target,1,fn
target coal,1,fn
coal interests,1,fn
interests renewable,1,fn
energy interests,1,fn
interests coal,1,fn
coal solar,1,fn
wind subsidies,1,fn
subsidies big,1,fn
coal green,1,fn
energy billionaires,1,fn
rhetorical_question successive,1,fn
successive rhetorical,1,fn
questions about,1,fn
about energy,1,fn
energy money,1,fn
money influence,1,fn
influence who,1,fn
coal why,1,fn
why they,1,fn
they so,1,fn
so much,1,fn
more influential,1,fn
money_in_politics_idiom uses,1,fn
uses pocket,1,fn
pocket lining,1,fn
lining idiom,1,fn
idiom corruption,1,fn
corruption whose,1,fn
emphasis policy,1,fn
policy opposition,1,fn
opposition red,1,fn
laws hates,1,fn
marks yes,1,fn
yes good,1,fn
laws red,1,fn
us_state massachusetts,1,fn
massachusetts ma,1,fn
ma books,1,fn
normative_moral_language nra,1,fn
nra opposition,1,fn
opposition treated,1,fn
treated positive,1,fn
positive evidence,1,fn
evidence perfect,1,fn
perfect but,1,fn
but nra,1,fn
ma good,1,fn
venting_or_expressive enthusiastic,1,fn
enthusiastic expressive,1,fn
expressive endorsement,1,fn
endorsement yes,1,fn
yes red,1,fn
criticized_actor_type nra,1,fn
nra disliked,1,fn
disliked opposing,1,fn
opposing actor,1,fn
actor nra,1,fn
praise red,1,fn
laws opposed,1,fn
opposed nra,1,fn
nra constitutional,1,fn
carry opposed,1,fn
opposed bloomberg,1,fn
bloomberg linked,1,fn
linked gun,1,fn
control actors,1,fn
actors red,1,fn
laws constitutional,1,fn
carry nra,1,fn
nra bloomberg,1,fn
bloomberg anti,1,fn
gun machine,1,fn
organization place,1,fn
place names,1,fn
names prominent,1,fn
prominent everytown,1,fn
fund michigan,1,fn
safety electoral,1,fn
electoral endorsement,1,fn
us_state michigan,1,fn
michigan congressional,1,fn
normative_moral_language organization,1,fn
organization described,1,fn
described protecting,1,fn
protecting families,1,fn
violence fights,1,fn
protect our,1,fn
our families,1,fn
factual_assertion_vs_speculation assertion,1,fn
assertion about,1,fn
about receiving,1,fn
receiving endorsement,1,fn
endorsement am,1,fn
michigan receive,1,fn
receive their,1,fn
uses endorsement,1,fn
endorsement credentialing,1,fn
credentialing evidence,1,fn
evidence am,1,fn
safety advocacy,1,fn
organization everytown,1,fn
fund organization,1,fn
organization fights,1,fn
praise everytown,1,fn
safety endorsement,1,fn
endorsement nra,1,fn
rights endorsement,1,fn
fund nra,1,fn
nra preventable,1,fn
violence constitutional,1,fn
campaign_endorsement_credential political,1,fn
political endorsement,1,fn
endorsement used,1,fn
used campaign,1,fn
campaign credential,1,fn
credential their,1,fn
conversational aside,1,fn
aside you,1,fn
you know,1,fn
informal dollar,1,fn
dollar sign,1,fn
sign notation,1,fn
notation money,1,fn
money nra,1,fn
regulation enforcement,1,fn
advocates sensible,1,fn
regulations federal,1,fn
federal enforcement,1,fn
set gun,1,fn
conspiratorial_framing government,1,fn
government inaction,1,fn
inaction framed,1,fn
framed financially,1,fn
financially corrupt,1,fn
corrupt nra,1,fn
nra grifting,1,fn
grifting grifting,1,fn
argues policy,1,fn
policy enforcement,1,fn
enforcement over,1,fn
over corruption,1,fn
corruption we,1,fn
criticized_actor_type federal,1,fn
nra linked,1,fn
linked influence,1,fn
influence federal,1,fn
shifts gun,1,fn
policy nra,1,fn
nra corruption,1,fn
corruption border,1,fn
policy open,1,fn
borders donor,1,fn
donor influence,1,fn
influence gun,1,fn
regulations border,1,fn
border policies,1,fn
policies nra,1,fn
nra open,1,fn
borders activists,1,fn
donor_money_corruption_frame policy,1,fn
policy failure,1,fn
failure attributed,1,fn
attributed donor,1,fn
donor money,1,fn
money grift,1,fn
grift grifting,1,fn
all_caps_emphasis multiple,1,fn
multiple all,1,fn
emphasis words,1,fn
words democracy,1,fn
democracy all,1,fn
all unless,1,fn
uses shit,1,fn
shit fucked,1,fn
fucked shit,1,fn
shit all,1,fn
primary_policy_domain democracy,1,fn
democracy political,1,fn
political rights,1,fn
rights prioritized,1,fn
over other,1,fn
issues democracy,1,fn
culture_war_topic_salience abortion,1,fn
control appear,1,fn
appear broader,1,fn
broader partisan,1,fn
partisan issue,1,fn
issue list,1,fn
list cost,1,fn
causal_claim_present loss,1,fn
loss democracy,1,fn
democracy would,1,fn
would make,1,fn
make other,1,fn
policy fixes,1,fn
fixes impossible,1,fn
impossible irrelevant,1,fn
irrelevant unless,1,fn
normative_moral_language democracy,1,fn
democracy treated,1,fn
treated supreme,1,fn
supreme political,1,fn
political value,1,fn
value democracy,1,fn
emphatic_outrage catastrophic,1,fn
catastrophic emphatic,1,fn
emphatic warning,1,fn
warning then,1,fn
enumerated list,1,fn
list policy,1,fn
issues cost,1,fn
unless then,1,fn
then catastrophic,1,fn
catastrophic conditional,1,fn
conditional unless,1,fn
shifts liberal,1,fn
liberal democracy,1,fn
democracy rights,1,fn
rights issue,1,fn
set conservative,1,fn
conservative freedom,1,fn
freedom constitutional,1,fn
constitutional republic,1,fn
republic issue,1,fn
set democracy,1,fn
democracy freedom,1,fn
freedom abortion,1,fn
control border,1,fn
security religious,1,fn
religious liberty,1,fn
liberty second,1,fn
amendment rights,1,fn
uses fucking,1,fn
named entities,1,fn
entities direct,1,fn
direct name,1,fn
name address,1,fn
address john,1,fn
john who,1,fn
primary_policy_domain federal,1,fn
federal budget,1,fn
budget spending,1,fn
spending percentage,1,fn
specific_event_or_bill_reference who,1,fn
spending references,1,fn
references who,1,fn
specific dollar,1,fn
dollar figure,1,fn
figure paris,1,fn
spending paris,1,fn
budget cost,1,fn
cost comparison,1,fn
comparison percentage,1,fn
percentage percentage,1,fn
budget combined,1,fn
combined all,1,fn
all close,1,fn
close percentage,1,fn
persuasion_or_argumentation challenges,1,fn
challenges addressee,1,fn
addressee compare,1,fn
compare budget,1,fn
budget figures,1,fn
figures then,1,fn
then let,1,fn
let look,1,fn
look how,1,fn
how much,1,fn
much budget,1,fn
budget went,1,fn
enumeration budget,1,fn
budget items,1,fn
items making,1,fn
making pennies,1,fn
pennies who,1,fn
who fucking,1,fn
direct challenge,1,fn
challenge named,1,fn
named addressee,1,fn
addressee you,1,fn
you give,1,fn
give me,1,fn
me percentage,1,fn
shifts budget,1,fn
budget critique,1,fn
climate related,1,fn
related spending,1,fn
spending billionaires,1,fn
billionaires corporate,1,fn
corporate subsidies,1,fn
subsidies fossil,1,fn
fuels john,1,fn
john karen,1,fn
karen who,1,fn
agreement tax,1,fn
tax cuts,1,fn
cuts billionaires,1,fn
fuel industry,1,fn
casual evaluative,1,fn
evaluative phrasing,1,fn
phrasing would,1,fn
energy prices,1,fn
prices economy,1,fn
economy climate,1,fn
crisis oil,1,fn
causal_claim_present high,1,fn
high fossil,1,fn
fuel prices,1,fn
prices could,1,fn
could unintentionally,1,fn
unintentionally solve,1,fn
solve climate,1,fn
crisis if,1,fn
crisis making,1,fn
factual_assertion_vs_speculation speculative,1,fn
speculative hypothetical,1,fn
hypothetical scenario,1,fn
scenario would,1,fn
economic_cost_benefit_framing energy,1,fn
energy affordability,1,fn
affordability economic,1,fn
economic system,1,fn
system consequences,1,fn
consequences making,1,fn
sarcasm_or_irony ironic,1,fn
ironic praise,1,fn
praise unintended,1,fn
unintended policy,1,fn
policy outcome,1,fn
outcome would,1,fn
criticized_actor_type trump,1,fn
fuel capitalist,1,fn
capitalist economic,1,fn
economic priorities,1,fn
priorities trump,1,fn
shifts trump,1,fn
fuel unaffordability,1,fn
unaffordability biden,1,fn
energy unaffordability,1,fn
unaffordability trump,1,fn
energy obsession,1,fn
obsession oil,1,fn
gas wind,1,fn
wind solar,1,fn
hypothetical if,1,fn
clause describing,1,fn
describing unintended,1,fn
unintended consequences,1,fn
consequences if,1,fn
informal_register_or_slang partisan,1,fn
shorthand label,1,fn
label maga,1,fn
change elections,1,fn
elections climate,1,fn
asserts denial,1,fn
denial climate,1,fn
change pretending,1,fn
pretending climate,1,fn
sarcastic dismissal,1,fn
dismissal directed,1,fn
directed maga,1,fn
maga nothing,1,fn
nothing see,1,fn
see here,1,fn
here maga,1,fn
mocks maga,1,fn
voting behavior,1,fn
behavior you,1,fn
criticized_actor_type maga,1,fn
republican voters,1,fn
voters maga,1,fn
maga red,1,fn
anti republican,1,fn
republican cue,1,fn
cue maga,1,fn
shifts attack,1,fn
attack maga,1,fn
maga climate,1,fn
denial liberal,1,fn
liberal open,1,fn
borders denial,1,fn
denial maga,1,fn
maga libs,1,fn
libs climate,1,fn
change open,1,fn
person address,1,fn
address partisan,1,fn
partisan outgroup,1,fn
outgroup you,1,fn
medium agree,1,fn
agree stricter,1,fn
laws stricter,1,fn
supports stricter,1,fn
laws waiting,1,fn
waiting delay,1,fn
delay stricter,1,fn
gun purchases,1,fn
purchases can,1,fn
can enable,1,fn
enable partner,1,fn
partner homicide,1,fn
homicide some,1,fn
some people,1,fn
people buy,1,fn
buy guns,1,fn
kill cheating,1,fn
cheating partner,1,fn
hedging_or_qualification examples,1,fn
examples introduced,1,fn
introduced qualifying,1,fn
qualifying language,1,fn
language could,1,fn
could something,1,fn
something like,1,fn
argues purchase,1,fn
purchase delay,1,fn
delay based,1,fn
based risk,1,fn
risk examples,1,fn
examples so,1,fn
so we,1,fn
we should,1,fn
should do,1,fn
do like,1,fn
like couple,1,fn
couple week,1,fn
week delay,1,fn
list_or_enumeration examples,1,fn
examples qualifying,1,fn
qualifying red,1,fn
red flags,1,fn
flags history,1,fn
history violence,1,fn
violence history,1,fn
tendancies etc,1,fn
rhetorical_question mirror,1,fn
uses rhetorical,1,fn
questions challenging,1,fn
challenging red,1,fn
flag standards,1,fn
standards who,1,fn
who decides,1,fn
decides what,1,fn
what counts,1,fn
counts red,1,fn
shifts support,1,fn
support stricter,1,fn
laws opposition,1,fn
opposition framing,1,fn
framing them,1,fn
them gun,1,fn
grabs stricter,1,fn
laws backdoor,1,fn
backdoor gun,1,fn
mental_health_risk_framing suicidal,1,fn
suicidal history,1,fn
history presented,1,fn
presented firearm,1,fn
firearm risk,1,fn
risk criterion,1,fn
criterion history,1,fn
informal_register_or_slang pejorative,1,fn
pejorative informal,1,fn
informal label,1,fn
label petro,1,fn
states petro,1,fn
transition fossil,1,fn
fuels renewables,1,fn
renewables fossil,1,fn
fuels renewable,1,fn
international energy,1,fn
energy geopolitics,1,fn
geopolitics russia,1,fn
causal_claim_present rapid,1,fn
rapid renewable,1,fn
renewable adoption,1,fn
adoption would,1,fn
would reduce,1,fn
reduce russia,1,fn
petro state,1,fn
state relevance,1,fn
relevance cheap,1,fn
energy made,1,fn
economic_cost_benefit_framing renewables,1,fn
renewables framed,1,fn
framed cheap,1,fn
cheap geopolitically,1,fn
geopolitically beneficial,1,fn
beneficial cheap,1,fn
expresses pleasure,1,fn
pleasure fossil,1,fn
fuel decline,1,fn
decline never,1,fn
never expected,1,fn
expected get,1,fn
get such,1,fn
such pleasure,1,fn
pleasure out,1,fn
out watching,1,fn
watching them,1,fn
them blow,1,fn
blow up,1,fn
dismisses fossil,1,fn
fuel states,1,fn
states potentially,1,fn
potentially irrelevant,1,fn
irrelevant made,1,fn
irrelevant unnecessary,1,fn
criticized_actor_type fossil,1,fn
fuel sector,1,fn
sector petro,1,fn
states fossil,1,fn
