term,count,bucket
events,1,tn
manipulated,1,tn
advance,1,tn
dismissive,1,tn
screams,1,tn
skeptical,1,tn
she,1,tn
opportunistic,1,tn
grab,1,tn
kids,1,tn
key,1,tn
label,1,tn
attempt,1,tn
crippled,1,tn
lost,1,tn
listing,1,tn
beneficial,1,tn
disastrous,1,tn
disaster,1,tn
consequence,1,tn
joined,1,tn
gender,1,tn
pregnancy,1,tn
accessibility,1,tn
endangered,1,tn
deadliest,1,tn
usual,1,tn
response,1,tn
predator,1,tn
restriction,1,tn
register,1,tn
cop,1,tn
context,1,tn
exploring,1,tn
softened,1,tn
recommendation,1,tn
informational,1,tn
opener,1,tn
pointing,1,tn
symbol,1,tn
eye,1,tn
roll,1,tn
florida,1,tn
protects,1,tn
defensive,1,tn
clarifying,1,tn
rep,1,tn
repetition,1,tn
subject,1,tn
institutions,1,tn
places,1,tn
education,1,tn
childcare,1,tn
gambling,1,tn
sex,1,tn
stand,1,tn
high,1,tn
salience,1,tn
polarized,1,tn
legalize,1,tn
legalization,1,tn
fund,1,tn
presentation,1,tn
counter,1,tn
privatize,1,tn
defund,1,tn
bloat,1,tn
redistribution,1,tn
abolition,1,tn
privatization,1,tn
oligopolies,1,tn
break,1,tn
item,1,tn
