term,count,bucket
about energy,1,tp
energy infrastructure,1,tp
policy total,1,tp
eyesore sad,1,tp
sad total,1,tp
left_right_directional_cue right,1,tp
aligned anti,1,tp
deal framing,1,tp
original green,1,tp
deal pro,1,tp
pro coal,1,tp
coal rhetoric,1,tp
rhetoric anti,1,tp
anti fossil,1,tp
fuel pro,1,tp
pro clean,1,tp
clean energy,1,tp
energy rhetoric,1,tp
rhetoric green,1,tp
disaster fossil,1,tp
fuel subsidies,1,tp
subsidies total,1,tp
total scam,1,tp
repeated bringing,1,tp
back parallelism,1,tp
parallelism bringing,1,tp
jobs bringing,1,tp
back american,1,tp
question fragments,1,tp
fragments used,1,tp
used evaluation,1,tp
evaluation my,1,tp
turbines classy,1,tp
repetition_of_key_terms repeated,1,tp
repeated phrase,1,tp
phrase dangerous,1,tp
person people,1,tp
person dangerous,1,tp
laws guns,1,tp
laws affect,1,tp
affect only,1,tp
only law,1,tp
abiding people,1,tp
laws only,1,tp
only keep,1,tp
people honest,1,tp
historical_analogy_reference analogy,1,tp
analogy comparing,1,tp
comparing gun,1,tp
laws locks,1,tp
doors just,1,tp
like locks,1,tp
doors keep,1,tp
people out,1,tp
policy_prescription_present opposes,1,tp
opposes questions,1,tp
questions efficacy,1,tp
efficacy gun,1,tp
laws doesn,1,tp
out hands,1,tp
hands dangerous,1,tp
assertive predictive,1,tp
about dangerous,1,tp
people obtaining,1,tp
obtaining guns,1,tp
guns dangerous,1,tp
against gun,1,tp
law efficacy,1,tp
efficacy idea,1,tp
idea but,1,tp
clause followed,1,tp
followed predicted,1,tp
predicted consequence,1,tp
consequence if,1,tp
if dangerous,1,tp
person wants,1,tp
wants gun,1,tp
gun dangerous,1,tp
contrastive_but_however_structure concession,1,tp
concession followed,1,tp
followed contrast,1,tp
contrast but,1,tp
caps partisan,1,tp
partisan identity,1,tp
identity emphasis,1,tp
emphasis lgbtqia,1,tp
identity_label_density dense,1,tp
dense use,1,tp
use political,1,tp
identity labels,1,tp
labels black,1,tp
lgbtqia liberal,1,tp
liberal republican,1,tp
guns shootings,1,tp
ban debate,1,tp
debate shooter,1,tp
shooter gun,1,tp
gender identity,1,tp
identity lgbtq,1,tp
lgbtq status,1,tp
status party,1,tp
party affiliation,1,tp
affiliation black,1,tp
asserts shooter,1,tp
shooter demographic,1,tp
demographic political,1,tp
identity shooter,1,tp
shooter wasn,1,tp
wasn black,1,tp
trans nor,1,tp
nor he,1,tp
he liberal,1,tp
liberal just,1,tp
just homegrown,1,tp
setup before,1,tp
before identity,1,tp
identity contrast,1,tp
contrast oh,1,tp
mocks opponents,1,tp
opponents performatively,1,tp
performatively outraged,1,tp
outraged clutch,1,tp
republicans those,1,tp
those who,1,tp
who targeted,1,tp
targeted trans,1,tp
ban rhetoric,1,tp
rhetoric voting,1,tp
voting republican,1,tp
republican should,1,tp
should part,1,tp
part gun,1,tp
critique republican,1,tp
republican right,1,tp
wing framing,1,tp
framing shooters,1,tp
shooters republican,1,tp
republican trans,1,tp
shifts accused,1,tp
accused political,1,tp
identity republican,1,tp
republican democrat,1,tp
democrat homegrown,1,tp
republican registered,1,tp
registered democrat,1,tp
question accusing,1,tp
accusing audience,1,tp
audience hypocrisy,1,tp
hypocrisy isn,1,tp
isn where,1,tp
where you,1,tp
all you,1,tp
all_caps_emphasis extensive,1,tp
extensive all,1,tp
emphasis we,1,tp
we now,1,tp
now know,1,tp
know usa,1,tp
dense proper,1,tp
proper noun,1,tp
noun conspiracy,1,tp
conspiracy reference,1,tp
reference list,1,tp
list trump,1,tp
trolls qanan,1,tp
list_or_catalog_style catalog,1,tp
catalog like,1,tp
like sequence,1,tp
sequence examples,1,tp
examples etc,1,tp
primary_policy_domain media,1,tp
media disinformation,1,tp
disinformation democracy,1,tp
democracy disinformation,1,tp
references named,1,tp
named conspiracy,1,tp
theories hoaxes,1,tp
hoaxes flat,1,tp
soros jewish,1,tp
jewish space,1,tp
space lasers,1,tp
national global,1,tp
global humanity,1,tp
humanity scale,1,tp
scale usa,1,tp
conspiratorial_framing discusses,1,tp
discusses conspiracy,1,tp
theories disinformation,1,tp
disinformation networks,1,tp
networks disinformation,1,tp
conspiracies like,1,tp
like flat,1,tp
normative_moral_language truth,1,tp
truth framed,1,tp
framed necessary,1,tp
necessary survival,1,tp
survival democracy,1,tp
humanity survival,1,tp
survival usa,1,tp
causal_claim_present disinformation,1,tp
disinformation over,1,tp
over time,1,tp
time endangers,1,tp
endangers democracy,1,tp
humanity after,1,tp
after years,1,tp
years decades,1,tp
decades disinformation,1,tp
about truth,1,tp
truth survival,1,tp
survival depend,1,tp
trolls oil,1,tp
oil linked,1,tp
linked climate,1,tp
denial actors,1,tp
actors trump,1,tp
trump aligned,1,tp
aligned actors,1,tp
actors fox,1,tp
media trump,1,tp
wing russian,1,tp
russian disinformation,1,tp
disinformation cnn,1,tp
wing ccp,1,tp
propaganda fox,1,tp
trolls cnn,1,tp
media ccp,1,tp
long enumeration,1,tp
enumeration conspiracy,1,tp
conspiracy disinformation,1,tp
disinformation examples,1,tp
examples flat,1,tp
soros big,1,tp
big oil,1,tp
oil russian,1,tp
russian trump,1,tp
trump climate,1,tp
denial etc,1,tp
informal_register_or_slang plain,1,tp
plain conversational,1,tp
conversational register,1,tp
register maybe,1,tp
advocates some,1,tp
some form,1,tp
form gun,1,tp
control more,1,tp
laws we,1,tp
normative_moral_language child,1,tp
deaths framed,1,tp
framed moral,1,tp
moral tragedy,1,tp
tragedy too,1,tp
year travesty,1,tp
children presented,1,tp
presented victims,1,tp
violence too,1,tp
factual_assertion_vs_speculation concrete,1,tp
concrete legal,1,tp
legal changes,1,tp
changes described,1,tp
described needed,1,tp
needed more,1,tp
laws about,1,tp
what legal,1,tp
legal have,1,tp
have reining,1,tp
reining concealed,1,tp
control measures,1,tp
measures we,1,tp
hedging_or_qualification qualifies,1,tp
qualifies support,1,tp
control maybe,1,tp
expresses grief,1,tp
grief outrage,1,tp
deaths travesty,1,tp
control child,1,tp
anti regulation,1,tp
regulation critique,1,tp
critique leftists,1,tp
leftists leftists,1,tp
leftists keep,1,tp
keep exploiting,1,tp
exploiting dead,1,tp
profanity_or_taboo_language repeated,1,tp
repeated profanity,1,tp
profanity fucking,1,tp
rights fucking,1,tp
emphasis really,1,tp
really you,1,tp
informal admonishing,1,tp
admonishing register,1,tp
register put,1,tp
primary_policy_domain civil,1,tp
civil rights,1,tp
rights race,1,tp
reference 400,1,tp
years rights,1,tp
deprivation past,1,tp
past 400,1,tp
rights salience,1,tp
salience black,1,tp
framed first,1,tp
first taken,1,tp
away black,1,tp
aren very,1,tp
very fucking,1,tp
condemns addressee,1,tp
addressee ignorant,1,tp
ignorant demonstrate,1,tp
call_to_action commands,1,tp
commands addressee,1,tp
addressee read,1,tp
read history,1,tp
history put,1,tp
up fucking,1,tp
insults addressee,1,tp
addressee ignorance,1,tp
ignorance you,1,tp
you demonstrate,1,tp
angry emphatic,1,tp
emphatic rebuke,1,tp
haven paid,1,tp
paid any,1,tp
any attention,1,tp
criticized_actor_type directly,1,tp
directly addressed,1,tp
addressed interlocutor,1,tp
interlocutor black,1,tp
mentions your,1,tp
ignorance black,1,tp
shifts victim,1,tp
victim group,1,tp
group black,1,tp
women religious,1,tp
conservatives blames,1,tp
blames left,1,tp
left black,1,tp
rights religious,1,tp
conservatives rights,1,tp
direct second,1,tp
second person,1,tp
person rebuke,1,tp
haven if,1,tp
argumentative rebuke,1,tp
rebuke if,1,tp
think black,1,tp
informal wording,1,tp
wording all,1,tp
all bc,1,tp
bc all,1,tp
careful bc,1,tp
bc klan,1,tp
guns self,1,tp
defense weapons,1,tp
weapons community,1,tp
safety mace,1,tp
culture_war_topic_salience racial,1,tp
racial threat,1,tp
threat protection,1,tp
protection black,1,tp
children klan,1,tp
klan young,1,tp
threatened klan,1,tp
prescribes armed,1,tp
defense preparation,1,tp
preparation keep,1,tp
keep mace,1,tp
gun you,1,tp
normative_moral_language protective,1,tp
protective moral,1,tp
moral warning,1,tp
about children,1,tp
children going,1,tp
going out,1,tp
alone don,1,tp
let young,1,tp
children go,1,tp
go out,1,tp
call_to_action multiple,1,tp
multiple direct,1,tp
direct safety,1,tp
safety instructions,1,tp
instructions careful,1,tp
vigilant don,1,tp
emphatic_warning urgent,1,tp
urgent community,1,tp
safety warning,1,tp
warning careful,1,tp
vigilant out,1,tp
out there,1,tp
white supremacist,1,tp
supremacist outgroup,1,tp
outgroup klan,1,tp
us_vs_them_framing protective,1,tp
protective group,1,tp
group addressing,1,tp
addressing black,1,tp
black community,1,tp
community against,1,tp
against outgroup,1,tp
outgroup threat,1,tp
threat all,1,tp
all young,1,tp
shifts threat,1,tp
threat actor,1,tp
actor klan,1,tp
mob woke,1,tp
woke agitators,1,tp
agitators klan,1,tp
list_or_enumeration list,1,tp
list defensive,1,tp
defensive weapons,1,tp
weapons mace,1,tp
anaphora_or_parallelism series,1,tp
series imperative,1,tp
imperative instructions,1,tp
instructions all,1,tp
careful don,1,tp
emphasis coercive,1,tp
coercive phrase,1,tp
phrase any,1,tp
taboo bodily,1,tp
bodily expression,1,tp
expression pee,1,tp
pee other,1,tp
reform school,1,tp
school child,1,tp
deaths gun,1,tp
kids gun,1,tp
usa empire,1,tp
causal_claim_present child,1,tp
deaths fail,1,tp
fail motivate,1,tp
public political,1,tp
political action,1,tp
action endless,1,tp
endless gun,1,tp
kids enough,1,tp
enough motivate,1,tp
moral appeal,1,tp
appeal about,1,tp
about preventable,1,tp
preventable deaths,1,tp
violence gun,1,tp
policy_prescription_present pressure,1,tp
pressure gop,1,tp
gop legislators,1,tp
legislators support,1,tp
reform force,1,tp
urges public,1,tp
public pressure,1,tp
pressure representatives,1,tp
representatives any,1,tp
over continued,1,tp
continued child,1,tp
gop representatives,1,tp
representatives senators,1,tp
senators gop,1,tp
gop resistance,1,tp
resistance democratic,1,tp
democratic gun,1,tp
reform gop,1,tp
shifts gun,1,tp
reform targeting,1,tp
targeting gop,1,tp
gop border,1,tp
border fentanyl,1,tp
fentanyl policy,1,tp
policy targeting,1,tp
targeting democrats,1,tp
deaths gop,1,tp
reform border,1,tp
border chaos,1,tp
chaos fentanyl,1,tp
fentanyl deaths,1,tp
deaths democrat,1,tp
democrat securing,1,tp
securing border,1,tp
about further,1,tp
further deaths,1,tp
caps accusatory,1,tp
accusatory ending,1,tp
ending own,1,tp
dense concatenated,1,tp
concatenated political,1,tp
political names,1,tp
names entities,1,tp
entities gop119thcongress,1,tp
magagop rogan,1,tp
rogan mcconnell,1,tp
taboo criminal,1,tp
criminal accusations,1,tp
accusations slurs,1,tp
slurs rapists,1,tp
nonstandard_compounding compressed,1,tp
compressed hashtag,1,tp
hashtag like,1,tp
like compounds,1,tp
compounds without,1,tp
without spaces,1,tp
spaces gop119thcongress,1,tp
culture_war_topic_salience lgbtq,1,tp
lgbtq abortion,1,tp
race women,1,tp
woke politics,1,tp
politics anti,1,tp
anti lgbtqia,1,tp
lgbtqia abortion,1,tp
abortion poc,1,tp
poc women,1,tp
partisan accountability,1,tp
accountability 2016,1,tp
2016 20,1,tp
20 22,1,tp
22 24,1,tp
24 gopvoters,1,tp
condemnation listed,1,tp
listed groups,1,tp
groups thieves,1,tp
causal_blame_assignment assigns,1,tp
assigns ownership,1,tp
ownership blame,1,tp
blame listed,1,tp
listed political,1,tp
actors voters,1,tp
voters own,1,tp
emphatic_outrage emphatic,1,tp
emphatic accusatory,1,tp
accusatory outrage,1,tp
outrage own,1,tp
derogatory labeling,1,tp
labeling political,1,tp
political opponents,1,tp
opponents noncritical,1,tp
thinkers thieves,1,tp
gop institutions,1,tp
institutions voters,1,tp
voters right,1,tp
aligned figures,1,tp
figures associated,1,tp
associated outgroups,1,tp
outgroups gop119thcongress,1,tp
right directed,1,tp
directed critique,1,tp
gop magagop,1,tp
magagop nondems,1,tp
us_vs_them_framing broad,1,tp
broad outgroup,1,tp
outgroup blame,1,tp
blame against,1,tp
against gop,1,tp
gop non,1,tp
non dem,1,tp
dem actors,1,tp
actors gopvoters,1,tp
gopvoters own,1,tp
blame gop,1,tp
right associated,1,tp
groups dem,1,tp
dem left,1,tp
left associated,1,tp
groups gop119thcongress,1,tp
gop119thcongress gopvoters,1,tp
gopvoters dem119thcongress,1,tp
dem119thcongress radicaldems,1,tp
long comma,1,tp
comma separated,1,tp
separated accusatory,1,tp
accusatory list,1,tp
list gop119thcongress,1,tp
high_punctuation_intensity repeated,1,tp
repeated ellipses,1,tp
ellipses period,1,tp
period clusters,1,tp
clusters charlie,1,tp
named political,1,tp
figure charlie,1,tp
profanity_or_taboo_language direct,1,tp
insult imbeciles,1,tp
imbeciles his,1,tp
guns school,1,tp
rights school,1,tp
reference charlie,1,tp
kirk being,1,tp
being shot,1,tp
campus charlie,1,tp
quote_or_attributed_claim attributes,1,tp
attributes controversial,1,tp
controversial gun,1,tp
rights claim,1,tp
claim charlie,1,tp
kirk famous,1,tp
saying few,1,tp
condemns tradeoff,1,tp
tradeoff between,1,tp
between school,1,tp
rights few,1,tp
insults followers,1,tp
followers named,1,tp
named figure,1,tp
figure his,1,tp
venting_or_expressive stark,1,tp
stark expressive,1,tp
expressive statement,1,tp
statement about,1,tp
about death,1,tp
death shooting,1,tp
shooting shot,1,tp
wing political,1,tp
political commentator,1,tp
commentator followers,1,tp
kirk his,1,tp
rights figure,1,tp
figure gun,1,tp
rights charlie,1,tp
target charlie,1,tp
kirk right,1,tp
wing followers,1,tp
followers bernie,1,tp
sanders socialist,1,tp
socialist followers,1,tp
kirk bernie,1,tp
quote_or_attribution_embedding attribution,1,tp
attribution past,1,tp
past statement,1,tp
statement public,1,tp
public figure,1,tp
figure famous,1,tp
mild taboo,1,tp
taboo insult,1,tp
insult ass,1,tp
ass such,1,tp
primary_policy_domain law,1,tp
law constitutional,1,tp
interpretation law,1,tp
second fourteenth,1,tp
fourteenth amendment,1,tp
amendment references,1,tp
references 2nd,1,tp
amendment 14th,1,tp
14th amendment,1,tp
amendment birthright,1,tp
citizenship clause,1,tp
culture_war_topic_salience birthright,1,tp
citizenship second,1,tp
amendment interpretive,1,tp
interpretive politics,1,tp
politics birthright,1,tp
evaluation law,1,tp
assertive claim,1,tp
interpretation inconsistency,1,tp
inconsistency can,1,tp
mean what,1,tp
what literally,1,tp
literally says,1,tp
hedging_or_qualification self,1,tp
self conscious,1,tp
conscious qualification,1,tp
qualification clich,1,tp
clich use,1,tp
use use,1,tp
use clich,1,tp
contrast about,1,tp
constitutional clarity,1,tp
clarity crystal,1,tp
clear needs,1,tp
needs thousand,1,tp
thousand asterisks,1,tp
asterisks phd,1,tp
criticized_actor_type legal,1,tp
legal system,1,tp
system law,1,tp
between interpretations,1,tp
interpretations two,1,tp
two amendments,1,tp
amendments can,1,tp
mean but,1,tp
but crystal,1,tp
clear obviously,1,tp
obviously needs,1,tp
emphasis terrorist,1,tp
terrorist label,1,tp
label children,1,tp
children domestic,1,tp
terrorist children,1,tp
profanity_or_taboo_language religious,1,tp
religious expletive,1,tp
expletive intensifier,1,tp
intensifier christ,1,tp
nra second,1,tp
reference second,1,tp
condemnation child,1,tp
deaths policy,1,tp
policy tradeoff,1,tp
tradeoff dead,1,tp
victims witnesses,1,tp
witnesses school,1,tp
school violence,1,tp
violence child,1,tp
killings their,1,tp
their school,1,tp
assertive designation,1,tp
designation nra,1,tp
nra domestic,1,tp
organization nra,1,tp
became domestic,1,tp
rights preservation,1,tp
preservation framed,1,tp
framed causing,1,tp
causing tolerance,1,tp
tolerance child,1,tp
deaths acceptable,1,tp
pay preserve,1,tp
preserve second,1,tp
intense outrage,1,tp
child victims,1,tp
victims these,1,tp
these children,1,tp
children christ,1,tp
persuasion_or_argumentation moral,1,tp
moral argument,1,tp
against current,1,tp
current gun,1,tp
rights politics,1,tp
politics child,1,tp
nra gop,1,tp
gop pro,1,tp
gun supporters,1,tp
supporters rednecks,1,tp
rednecks complicit,1,tp
complicit gop,1,tp
rights institutions,1,tp
institutions second,1,tp
rights gop,1,tp
anti nra,1,tp
anti planned,1,tp
parenthood abortion,1,tp
abortion critique,1,tp
critique second,1,tp
nra unborn,1,tp
unborn children,1,tp
children planned,1,tp
conditional_temporal_when_structure when,1,tp
when clause,1,tp
clause establishing,1,tp
establishing moral,1,tp
moral turning,1,tp
turning point,1,tp
point when,1,tp
when dead,1,tp
became nra,1,tp
informal_register_or_slang casual,1,tp
casual conversational,1,tp
conversational phrasing,1,tp
phrasing but,1,tp
guns state,1,tp
state gun,1,tp
laws school,1,tp
shooting response,1,tp
response minnesota,1,tp
minnesota gun,1,tp
us_state minnesota,1,tp
minnesota minnesota,1,tp
law reference,1,tp
reference red,1,tp
culture_war_topic_salience gender,1,tp
gender definition,1,tp
definition culture,1,tp
war issue,1,tp
issue mirror,1,tp
mirror can,1,tp
asserts lack,1,tp
law action,1,tp
action after,1,tp
after shooting,1,tp
shooting move,1,tp
move gun,1,tp
normative_moral_language critical,1,tp
critical judgment,1,tp
about legislative,1,tp
legislative priorities,1,tp
between gun,1,tp
law but,1,tp
perceived policy,1,tp
criticized_actor_type minnesota,1,tp
minnesota lawmakers,1,tp
lawmakers state,1,tp
state policy,1,tp
priorities minnesota,1,tp
passed something,1,tp
something like,1,tp
criticizing lack,1,tp
law movement,1,tp
movement versus,1,tp
versus nudifying,1,tp
law criticizing,1,tp
criticizing gender,1,tp
gender politics,1,tp
politics priorities,1,tp
priorities alongside,1,tp
alongside red,1,tp
law can,1,tp
contrastive_but_however_structure contrastive,1,tp
contrastive but,1,tp
yeah construction,1,tp
construction but,1,tp
people framed,1,tp
framed denied,1,tp
denied gun,1,tp
people don,1,tp
don have,1,tp
have second,1,tp
rights country,1,tp
male mass,1,tp
mass shooters,1,tp
shooters gun,1,tp
rights beneficiaries,1,tp
beneficiaries crazy,1,tp
crazy white,1,tp
white guys,1,tp
guys who,1,tp
who shoot,1,tp
shoot up,1,tp
up schools,1,tp
list_or_enumeration enumeration,1,tp
enumeration shooting,1,tp
shooting targets,1,tp
targets locations,1,tp
locations schools,1,tp
schools churches,1,tp
churches walmarts,1,tp
walmarts theaters,1,tp
theaters night,1,tp
night clubs,1,tp
clubs concerts,1,tp
concerts presidents,1,tp
presidents politicians,1,tp
shifts racialized,1,tp
racialized critique,1,tp
anti elite,1,tp
elite pro,1,tp
framing coastal,1,tp
coastal elites,1,tp
elites who,1,tp
think only,1,tp
only criminals,1,tp
criminals cartels,1,tp
cartels government,1,tp
government enforcers,1,tp
enforcers should,1,tp
should armed,1,tp
abiding gun,1,tp
owners regular,1,tp
americans framed,1,tp
framed defenseless,1,tp
victims regular,1,tp
americans left,1,tp
left defenseless,1,tp
reform push,1,tp
profanity damn,1,tp
policy_prescription_present implies,1,tp
implies need,1,tp
reform damn,1,tp
done them,1,tp
them push,1,tp
outrage inaction,1,tp
inaction after,1,tp
after shooter,1,tp
shooter scare,1,tp
scare somehow,1,tp
somehow damn,1,tp
political media,1,tp
media elites,1,tp
elites most,1,tp
most powerful,1,tp
powerful people,1,tp
people politics,1,tp
politics media,1,tp
reform critique,1,tp
pro armed,1,tp
armed defense,1,tp
defense critique,1,tp
critique good,1,tp
good guy,1,tp
guy gun,1,tp
gun could,1,tp
could have,1,tp
have ended,1,tp
ended instantly,1,tp
repeated sentence,1,tp
sentence initial,1,tp
initial they,1,tp
they structure,1,tp
structure they,1,tp
they dove,1,tp
dove under,1,tp
under tables,1,tp
tables texted,1,tp
texted loved,1,tp
loved ones,1,tp
ones they,1,tp
they feared,1,tp
feared their,1,tp
their lives,1,tp
amendment 2nd,1,tp
profanity insults,1,tp
insults lazy,1,tp
culture_war_topic_salience right,1,tp
wing libertarian,1,tp
libertarian gun,1,tp
rights symbolism,1,tp
symbolism gadsden,1,tp
asserts federal,1,tp
federal challenge,1,tp
challenge second,1,tp
amendment federal,1,tp
federal government,1,tp
government directly,1,tp
directly challenging,1,tp
challenging 2nd,1,tp
mocking gun,1,tp
supporters insufficient,1,tp
insufficient alarm,1,tp
alarm you,1,tp
think those,1,tp
fuckers would,1,tp
would little,1,tp
little more,1,tp
more alarmed,1,tp
wing gun,1,tp
supporters those,1,tp
fuckers wrapped,1,tp
wrapped gadsden,1,tp
shifts second,1,tp
right wingers,1,tp
wingers reproductive,1,tp
choice liberals,1,tp
liberals gutting,1,tp
gutting reproductive,1,tp
rights my,1,tp
my body,1,tp
body my,1,tp
my choice,1,tp
choice bumper,1,tp
bumper sticker,1,tp
quote_or_attribution_embedding embedded,1,tp
embedded attributed,1,tp
attributed phrase,1,tp
phrase about,1,tp
about red,1,tp
laws so,1,tp
so told,1,tp
told when,1,tp
when red,1,tp
laws introduced,1,tp
short 3am,1,tp
3am my,1,tp
my 12,1,tp
12 year,1,tp
year old,1,tp
causal_claim_present heat,1,tp
heat linked,1,tp
linked child,1,tp
child concern,1,tp
concern about,1,tp
warming because,1,tp
because too,1,tp
too hot,1,tp
hot wants,1,tp
wants talk,1,tp
talk about,1,tp
victimhood_or_persecution_framing child,1,tp
child presented,1,tp
presented emotionally,1,tp
emotionally harmed,1,tp
harmed climate,1,tp
climate future,1,tp
future don,1,tp
alive when,1,tp
when gets,1,tp
gets really,1,tp
really bad,1,tp
profanity mirror,1,tp
mirror fucking,1,tp
outrage climate,1,tp
alarmists effects,1,tp
effects children,1,tp
children some,1,tp
some days,1,tp
days fucking,1,tp
hate what,1,tp
what these,1,tp
these climate,1,tp
shifts climate,1,tp
climate anxiety,1,tp
anxiety caused,1,tp
caused warming,1,tp
warming blame,1,tp
blame climate,1,tp
alarmists climate,1,tp
quote_or_attribution_embedding direct,1,tp
direct quote,1,tp
quote child,1,tp
child daddy,1,tp
daddy don,1,tp
control we,1,tp
we have,1,tp
have gun,1,tp
geographic_scope canada,1,tp
canada original,1,tp
original us,1,tp
us mirror,1,tp
mirror live,1,tp
live canada,1,tp
profanity insulting,1,tp
insulting language,1,tp
language bitch,1,tp
reference mass,1,tp
mass killing,1,tp
killing engineering,1,tp
engineering students,1,tp
students canada,1,tp
canada fourteen,1,tp
down their,1,tp
their engineering,1,tp
engineering class,1,tp
causal_claim_present mass,1,tp
shooting caused,1,tp
caused motivated,1,tp
motivated gun,1,tp
control took,1,tp
took fourteen,1,tp
down get,1,tp
ridicule_or_mockery direct,1,tp
insult toward,1,tp
toward interlocutor,1,tp
interlocutor opponent,1,tp
opponent smarmy,1,tp
smarmy jackass,1,tp
people favoring,1,tp
favoring high,1,tp
rifles armor,1,tp
armor piercing,1,tp
piercing bullets,1,tp
bullets people,1,tp
people here,1,tp
here who,1,tp
think you,1,tp
you need,1,tp
need high,1,tp
control canadian,1,tp
canadian argument,1,tp
argument pro,1,tp
pro second,1,tp
amendment anti,1,tp
anti overreach,1,tp
overreach argument,1,tp
argument strip,1,tp
strip law,1,tp
primary_policy_domain immigration,1,tp
immigration enforcement,1,tp
enforcement climate,1,tp
climate emissions,1,tp
emissions ice,1,tp
specific_event_or_bill_reference 2025,1,tp
2025 ice,1,tp
operations emissions,1,tp
emissions estimate,1,tp
estimate 2025,1,tp
factual_assertion_vs_speculation quantified,1,tp
quantified factual,1,tp
about emissions,1,tp
emissions 335,1,tp
335 876,1,tp
876 tonnes,1,tp
tonnes carbon,1,tp
carbon emissions,1,tp
economic_cost_benefit_framing taxpayer,1,tp
taxpayer cost,1,tp
cost framing,1,tp
mirror costing,1,tp
costing taxpayers,1,tp
taxpayers billions,1,tp
causal_claim_present biden,1,tp
biden policies,1,tp
policies blamed,1,tp
blamed illegal,1,tp
crossings open,1,tp
policies forced,1,tp
forced millions,1,tp
millions illegal,1,tp
strong condemnation,1,tp
condemnation perceived,1,tp
perceived hypocrisy,1,tp
hypocrisy hypocrisy,1,tp
hypocrisy absolutely,1,tp
absolutely staggering,1,tp
criticized_actor_type biden,1,tp
biden democrats,1,tp
democrats biden,1,tp
biden open,1,tp
shifts ice,1,tp
ice emissions,1,tp
emissions critique,1,tp
critique democratic,1,tp
democratic immigration,1,tp
immigration policy,1,tp
policy hypocrisy,1,tp
hypocrisy critique,1,tp
critique democrats,1,tp
democrats keep,1,tp
keep screaming,1,tp
screaming about,1,tp
about carbon,1,tp
carbon footprints,1,tp
footprints while,1,tp
while ignoring,1,tp
laws sensible,1,tp
profanity political,1,tp
political epithet,1,tp
epithet trump,1,tp
trump shitshow,1,tp
quoted argument,1,tp
argument attributed,1,tp
attributed radical,1,tp
right if,1,tp
we let,1,tp
let em,1,tp
em take,1,tp
take our,1,tp
our guns,1,tp
guns we,1,tp
we won,1,tp
won able,1,tp
able fight,1,tp
fight off,1,tp
off dictatorship,1,tp
dictatorship government,1,tp
persuasion_or_argumentation rebuts,1,tp
rebuts opposing,1,tp
opposing gun,1,tp
rights argument,1,tp
argument exaggeration,1,tp
exaggeration sensible,1,tp
causal_claim_present more,1,tp
guns did,1,tp
did prevent,1,tp
prevent political,1,tp
political harm,1,tp
harm having,1,tp
having many,1,tp
guns than,1,tp
than people,1,tp
people didn,1,tp
didn protect,1,tp
protect us,1,tp
criticized_actor_type radical,1,tp
right argument,1,tp
right always,1,tp
shifts criticism,1,tp
criticism radical,1,tp
right anti,1,tp
law argument,1,tp
control argument,1,tp
argument argument,1,tp
left always,1,tp
us cities,1,tp
cities cited,1,tp
cited mirror,1,tp
mirror chicago,1,tp
chicago baltimore,1,tp
guns nra,1,tp
ice policing,1,tp
policing nra,1,tp
profanity where,1,tp
emphasis pronoun,1,tp
pronoun they,1,tp
mocking challenge,1,tp
challenge alleged,1,tp
alleged defenders,1,tp
defenders why,1,tp
defending their,1,tp
their fellow,1,tp
fellow citizens,1,tp
rhetorical_question two,1,tp
two rhetorical,1,tp
rhetorical questions,1,tp
questions where,1,tp
hell gangbangers,1,tp
gangbangers why,1,tp
gun advocates,1,tp
shifts nra,1,tp
ice critique,1,tp
critique critique,1,tp
critique progressive,1,tp
progressive anti,1,tp
anti police,1,tp
police activists,1,tp
activists woke,1,tp
woke defund,1,tp
police crowd,1,tp
victimhood_or_persecution_framing communities,1,tp
communities framed,1,tp
victims violence,1,tp
actual violence,1,tp
violence tearing,1,tp
tearing apart,1,tp
apart these,1,tp
these communities,1,tp
marks genuinely,1,tp
profanity_or_taboo_language strong,1,tp
strong profanity,1,tp
profanity motherfuckers,1,tp
control gun,1,tp
mockery gun,1,tp
voters competence,1,tp
competence still,1,tp
hit broad,1,tp
broad side,1,tp
side fucking,1,tp
fucking barn,1,tp
emphatic anger,1,tp
anger frustration,1,tp
frustration genuinely,1,tp
voters motherfuckers,1,tp
motherfuckers voted,1,tp
target gun,1,tp
voters gun,1,tp
control voters,1,tp
voters voted,1,tp
control above,1,tp
contrastive_but_however_structure implicit,1,tp
implicit contrast,1,tp
contrast using,1,tp
using still,1,tp
still voted,1,tp
else still,1,tp
climate fossil,1,tp
fuels energy,1,tp
policy fossilfools,1,tp
hashtag_or_mention_pattern hashtag,1,tp
hashtag present,1,tp
present fossilfools,1,tp
named individual,1,tp
individual reference,1,tp
reference valentenya,1,tp
conspiratorial_framing profiteers,1,tp
exploiting scientific,1,tp
scientific vagueness,1,tp
vagueness profiteers,1,tp
profiteers exploit,1,tp
exploit their,1,tp
their benefit,1,tp
economic_cost_benefit_framing energy,1,tp
policy framed,1,tp
framed economic,1,tp
economic harm,1,tp
harm crushing,1,tp
crushing energy,1,tp
policy costs,1,tp
costs real,1,tp
real jobs,1,tp
jobs real,1,tp
real families,1,tp
call_to_action urge,1,tp
urge simplify,1,tp
simplify messaging,1,tp
messaging simplify,1,tp
anaphora_or_parallelism tricolon,1,tp
tricolon like,1,tp
like repetition,1,tp
repetition simplify,1,tp
shifts fossil,1,tp
fuel profiteers,1,tp
exploiting vagueness,1,tp
vagueness climate,1,tp
climate alarmist,1,tp
alarmist green,1,tp
