term,count,bucket
packed,1,tp
claimed,1,tp
nonpartisan_label_skepticism,1,tp
skepticism,1,tp
nominally,1,tp
raises,1,tp
threshold,1,tp
newsworthiness,1,tp
takes,1,tp
normalization,1,tp
normalised,1,tp
shouldn,1,tp
valuing,1,tp
despite,1,tp
innocent,1,tp
said,1,tp
newsworthiness_threshold_frame,1,tp
required,1,tp
terms,1,tp
nonstandard,1,tp
grammar,1,tp
spelling,1,tp
may,1,tp
acquisition,1,tp
getting,1,tp
saving,1,tp
loyalists,1,tp
loyal,1,tp
harris,1,tp
brainwashed,1,tp
rhetorically,1,tp
producing,1,tp
reign,1,tp
fragmentary,1,tp
obstinate,1,tp
elite_vs_populist_framing,1,tp
adequacy,1,tp
bare,1,tp
rest,1,tp
knows,1,tp
approval,1,tp
ambiguously,1,tp
definitely,1,tp
formula,1,tp
across,1,tp
reasons,1,tp
separate,1,tp
mention,1,tp
generically,1,tp
custodian,1,tp
dispute,1,tp
custodianship,1,tp
certain,1,tp
deserves,1,tp
instructs,1,tp
others,1,tp
respond,1,tp
tag,1,tp
arguers,1,tp
glorious,1,tp
condition,1,tp
acknowledge,1,tp
reader,1,tp
speculation_or_prediction,1,tp
supposed,1,tp
desire,1,tp
morally,1,tp
attributing,1,tp
confiscate,1,tp
last,1,tp
sounding,1,tp
derision,1,tp
ironic,1,tp
announcement,1,tp
undesirable,1,tp
event,1,tp
welcomed,1,tp
biggest,1,tp
provisions,1,tp
responsible,1,tp
grave,1,tp
elite_or_interest_group_capture_claim,1,tp
write,1,tp
forceful,1,tp
joined,1,tp
added,1,tp
provision,1,tp
issues,1,tp
integrity,1,tp
assigned,1,tp
ballots,1,tp
semicolon,1,tp
pattern,1,tp
post,1,tp
mostly,1,tp
re,1,tp
subjected,1,tp
losing,1,tp
everyone,1,tp
fixing,1,tp
intensity,1,tp
harming,1,tp
contrastive_comparison_structure,1,tp
comparative,1,tp
2026,1,tp
26,1,tp
effectiveness,1,tp
prevents,1,tp
labor,1,tp
deprived,1,tp
remains,1,tp
effective,1,tp
face,1,tp
electoral,1,tp
opens,1,tp
headline,1,tp
abstract,1,tp
secularism,1,tp
plus,1,tp
existential,1,tp
beliefs,1,tp
threaten,1,tp
characterization,1,tp
literalists,1,tp
godless,1,tp
worshippers,1,tp
zealous,1,tp
nation,1,tp
society,1,tp
domains,1,tp
opinion,1,tp
extremist,1,tp
extremism,1,tp
purity,1,tp
account,1,tp
blunt,1,tp
failed,1,tp
causal_because_structure,1,tp
justification,1,tp
lowercase,1,tp
paramount,1,tp
agreement,1,tp
yes,1,tp
promoting,1,tp
infest,1,tp
abuser,1,tp
allow,1,tp
convicted,1,tp
abusers,1,tp
home,1,tp
command,1,tp
engaging,1,tp
deregulation,1,tp
introduces,1,tp
promoted,1,tp
based,1,tp
associates,1,tp
neologisms,1,tp
already,1,tp
books,1,tp
cooperation,1,tp
man,1,tp
accuses,1,tp
hedged_counterfactual_causality,1,tp
softened,1,tp
prevention,1,tp
proving,1,tp
outcome,1,tp
victimization,1,tp
casualties,1,tp
prerequisite,1,tp
moving,1,tp
tells,1,tp
start,1,tp
expressing,1,tp
exasperation,1,tp
contrastive_choice_structure,1,tp
alternatives,1,tp
admission,1,tp
quickly,1,tp
manufacturing,1,tp
absurdist_hyperbole,1,tp
irresponsible,1,tp
reject,1,tp
sacred,1,tp
scenario,1,tp
joke,1,tp
