term,count,bucket
solution,2,fp
already,2,fp
joined,2,fp
drivers,2,fp
transportation,2,fp
tied,2,fp
planners,2,fp
crybaby,2,fp
kenosha,2,fp
masses,2,fp
rioters,2,fp
bot,2,fp
vt,2,fp
07,2,fp
dare,2,fp
sucks,2,fp
pejorative,2,fp
braindead,2,fp
victimhood,2,fp
survival,2,fp
humanity,2,fp
depend,2,fp
upon,2,fp
ccp,2,fp
gotcha,2,fp
humor,2,fp
ll,2,fp
diversity,2,fp
refugee,2,fp
spirit,2,fp
colonialism,2,fp
resistance,2,fp
bragging,2,fp
european,2,fp
describing,1,fp
wisconsin,1,fp
oriented,1,fp
says,1,fp
paraphrase,1,fp
viewpoint,1,fp
deranged,1,fp
oligarch,1,fp
implied,1,fp
pursue,1,fp
population,1,fp
agendas,1,fp
impoverishment,1,fp
collect,1,fp
crush,1,fp
poverty,1,fp
oligarchic,1,fp
suspicion,1,fp
area,1,fp
rejected,1,fp
deregulation,1,fp
ruling,1,fp
pessimism,1,fp
hungry,1,fp
deregulatory,1,fp
intended,1,fp
meant,1,fp
doom,1,fp
messaging,1,fp
produced,1,fp
producing,1,fp
laughed,1,fp
ridicule,1,fp
disaster,1,fp
connects,1,fp
skyrocketing,1,fp
18,1,fp
hours,1,fp
frequency,1,fp
strength,1,fp
weakness,1,fp
often,1,fp
fail,1,fp
harshest,1,fp
narrowing,1,fp
modifying,1,fp
vehicles,1,fp
politicized,1,fp
subjects,1,fp
ultimate,1,fp
unreliable,1,fp
frustrated,1,fp
primary,1,fp
secondary,1,fp
phenomenal,1,fp
promoted,1,fp
sold,1,fp
proposal,1,fp
sabers,1,fp
helpless,1,fp
graphic_violent_imagery,1,fp
imagery,1,fp
appears,1,fp
guts,1,fp
veins,1,fp
teeth,1,fp
quantifiers,1,fp
expanding,1,fp
formal,1,fp
plan,1,fp
set,1,fp
clear,1,fp
roadmap,1,fp
worsening,1,fp
worsen,1,fp
strangling,1,fp
burdens,1,fp
taxpayers,1,fp
serve,1,fp
mechanism,1,fp
mandate,1,fp
entirely,1,fp
exist,1,fp
candidates,1,fp
senate,1,fp
murderer,1,fp
electoral,1,fp
wide,1,fp
races,1,fp
organizations,1,fp
numbered,1,fp
four,1,fp
hold,1,fp
east,1,fp
israel,1,fp
geopolitical,1,fp
demonyms,1,fp
instrumentally,1,fp
ends,1,fp
indifference,1,fp
refugees,1,fp
promote,1,fp
enslavement,1,fp
preferences,1,fp
rake,1,fp
patents,1,fp
enslaved,1,fp
populist,1,fp
town,1,fp
account,1,fp
hated,1,fp
both,1,fp
jews,1,fp
muslims,1,fp
showing,1,fp
contrasting,1,fp
qualify,1,fp
motive,1,fp
setting,1,fp
muslim,1,fp
judicial,1,fp
appointments,1,fp
appointed,1,fp
ignoring,1,fp
favor,1,fp
sight,1,fp
distorts,1,fp
audiences,1,fp
achievement,1,fp
schools,1,fp
manipulated,1,fp
defends,1,fp
legislative,1,fp
abandoned,1,fp
elimination,1,fp
weighs,1,fp
impact,1,fp
matters,1,fp
starts,1,fp
abusers,1,fp
dramatic,1,fp
pause,1,fp
press,1,fp
excluded,1,fp
immediately,1,fp
excludes,1,fp
exclusionary,1,fp
exclusion,1,fp
majority,1,fp
comma,1,fp
separated,1,fp
beliefs,1,fp
predicates,1,fp
speak,1,fp
thoughts,1,fp
direction,1,fp
technology,1,fp
technologies,1,fp
costly,1,fp
inevitability,1,fp
obviously,1,fp
knows,1,fp
concept,1,fp
differing,1,fp
willfully,1,fp
obvious,1,fp
exists,1,fp
except,1,fp
contested,1,fp
100,1,fp
belief,1,fp
hot,1,fp
clueless,1,fp
asks,1,fp
explaining,1,fp
understanding,1,fp
politically,1,fp
opposed,1,fp
watching,1,fp
denied,1,fp
suddenly,1,fp
generations,1,fp
irreversible,1,fp
late,1,fp
drugs,1,fp
illegals,1,fp
vulgarity,1,fp
head,1,fp
dying,1,fp
everything,1,fp
foolish,1,fp
govern,1,fp
dire,1,fp
exploitation,1,fp
obamacare,1,fp
blocking,1,fp
comparisons,1,fp
upbeat,1,fp
produce,1,fp
valuation,1,fp
burdening,1,fp
overblown,1,fp
harder,1,fp
encourages,1,fp
conversation,1,fp
motivational,1,fp
pivotal,1,fp
moment,1,fp
emoji_symbolic_political_framing,1,fp
planet,1,fp
sparkle,1,fp
signal,1,fp
affectively,1,fp
deprecating,1,fp
las,1,fp
perspective,1,fp
faith,1,fp
breaking,1,fp
attacked,1,fp
gut,1,fp
disillusionment,1,fp
qualifying,1,fp
candor,1,fp
grief,1,fp
activism,1,fp
factor,1,fp
singlehandedly,1,fp
omissions,1,fp
speaking,1,fp
month,1,fp
reports,1,fp
behind,1,fp
uncertainty,1,fp
summer,1,fp
compressed,1,fp
worry,1,fp
whether,1,fp
seen,1,fp
definite,1,fp
improvement,1,fp
ridicules,1,fp
idiomatic,1,fp
rava,1,fp
smarmy,1,fp
governance,1,fp
environment,1,fp
demise,1,fp
avoid,1,fp
instruction,1,fp
negation,1,fp
pedophiles,1,fp
protected,1,fp
workers,1,fp
censorship,1,fp
censored,1,fp
deplatformed,1,fp
censoring,1,fp
vertical,1,fp
abuses,1,fp
gerund,1,fp
violations,1,fp
client,1,fp
privileges,1,fp
false,1,fp
preventability,1,fp
preventable,1,fp
defensive,1,fp
guy,1,fp
terrorism_or_hate_crime_framing,1,fp
terrorism,1,fp
confronted,1,fp
bathrooms,1,fp
hypothetical,1,fp
expectation,1,fp
supportive,1,fp
sympathy,1,fp
feel,1,fp
comply,1,fp
de,1,fp
escalate,1,fp
description,1,fp
shooter,1,fp
fucked,1,fp
teenager,1,fp
blew,1,fp
classful,1,fp
1st,1,fp
graders,1,fp
smithereens,1,fp
consistently,1,fp
qualifies,1,fp
possibly,1,fp
spineless,1,fp
blocked,1,fp
rachel,1,fp
maddow,1,fp
anyway,1,fp
fundraising,1,fp
leveraging,1,fp
reprehensible,1,fp
led,1,fp
entries,1,fp
frequent,1,fp
show,1,fp
rambling,1,fp
sending,1,fp
minimization,1,fp
symbolic,1,fp
needs,1,fp
military,1,fp
reduces,1,fp
barriers,1,fp
fewer,1,fp
roadblocks,1,fp
potential,1,fp
troop,1,fp
deploy,1,fp
wants,1,fp
executive,1,fp
militarized,1,fp
trigger,1,fp
happy,1,fp
anywhere,1,fp
incredible,1,fp
extremism,1,fp
correcting,1,fp
negated,1,fp
clauses,1,fp
organizing,1,fp
exercise,1,fp
exercising,1,fp
described,1,fp
alarm,1,fp
which,1,fp
ingroup,1,fp
mostly,1,fp
knowledge,1,fp
protects,1,fp
overreach,1,fp
bullying,1,fp
caring,1,fp
lead,1,fp
commitment,1,fp
empirical,1,fp
strictness,1,fp
interpretation,1,fp
thinks,1,fp
goes,1,fp
statistics,1,fp
holding,1,fp
arsenals,1,fp
absolutists,1,fp
ngl,1,fp
attempts,1,fp
worships,1,fp
distress,1,fp
frayed,1,fp
nerve,1,fp
tonight,1,fp
highly,1,fp
intensified,1,fp
constant,1,fp
ptsd,1,fp
restriction,1,fp
expressions,1,fp
bad,1,fp
timing,1,fp
prompt,1,fp
readers,1,fp
faction,1,fp
tragedies,1,fp
advance,1,fp
politicizing,1,fp
score,1,fp
points,1,fp
mentions,1,fp
securing,1,fp
comparing,1,fp
designation,1,fp
ar,1,fp
15s,1,fp
animals,1,fp
balance,1,fp
evens,1,fp
playing,1,fp
field,1,fp
derision,1,fp
somewhere,1,fp
elsewhere,1,fp
comparable,1,fp
objects,1,fp
knives,1,fp
bare,1,fp
brain,1,fp
pipeline,1,fp
approval,1,fp
held,1,fp
water,1,fp
pipelines,1,fp
created,1,fp
prices,1,fp
got,1,fp
dork,1,fp
subservience,1,fp
value,1,fp
critics,1,fp
veterans,1,fp
lobbying,1,fp
sellouts,1,fp
addressee,1,fp
special,1,fp
betraying,1,fp
soldiers,1,fp
selling,1,fp
rhythmic,1,fp
song_or_poetic_address_style,1,fp
poetic,1,fp
lyric,1,fp
sooo,1,fp
lengthening,1,fp
sooooo,1,fp
wild,1,fp
west,1,fp
predictable,1,fp
drug,1,fp
mixed,1,fp
sounding,1,fp
firepower,1,fp
wins,1,fp
preemptively,1,fp
counter,1,fp
euro,1,fp
stats,1,fp
softening,1,fp
sayin,1,fp
anticipated,1,fp
nyc,1,fp
richest,1,fp
man,1,fp
orchestrating,1,fp
pumps,1,fp
exerting,1,fp
cites,1,fp
zuckerberg,1,fp
steve,1,fp
placeholders,1,fp
budget,1,fp
forms,1,fp
branding,1,fp
geologist,1,fp
brewer,1,fp
officeholder,1,fp
heading,1,fp
innocence,1,fp
curse,1,fp
parties,1,fp
destroyed,1,fp
mourning,1,fp
combined,1,fp
rest,1,fp
peace,1,fp
versions,1,fp
36,1,fp
again,1,fp
thanks,1,fp
paying,1,fp
turning,1,fp
trend,1,fp
becoming,1,fp
norm,1,fp
introduce,1,fp
fearmongering,1,fp
identifies,1,fp
attitudes,1,fp
kind,1,fp
perfectly,1,fp
summative,1,fp
coddle,1,fp
blamed,1,fp
period,1,fp
utopia,1,fp
boys,1,fp
speculation_present,1,fp
speculates,1,fp
bankruptcy,1,fp
bankrupting,1,fp
reversal,1,fp
patriotic,1,fp
pursuing,1,fp
societal,1,fp
regressions,1,fp
curable,1,fp
diseases,1,fp
paid,1,fp
treat,1,fp
prohibitionist,1,fp
fragment,1,fp
continuing,1,fp
especially,1,fp
charged,1,fp
callousness,1,fp
items,1,fp
rotten,1,fp
stopping,1,fp
refuses,1,fp
moderation,1,fp
repetition,1,fp
sentences,1,fp
degrading,1,fp
denunciation,1,fp
indeed,1,fp
major,1,fp
dismissing,1,fp
mentality,1,fp
devoted,1,fp
dad,1,fp
agree,1,fp
justifies,1,fp
justifiably,1,fp
learned,1,fp
hard,1,fp
times,1,fp
praised_actor_type,1,fp
narions,1,fp
legality,1,fp
approximately,1,fp
polls,1,fp
suppressing,1,fp
votes,1,fp
passing,1,fp
speculation,1,fp
injury,1,fp
changing,1,fp
martyrdom,1,fp
intimidating,1,fp
intimidation,1,fp
strongly,1,fp
implying,1,fp
occur,1,fp
concedes,1,fp
counters,1,fp
uppercase,1,fp
accelerating,1,fp
accelerated,1,fp
sinking,1,fp
ship,1,fp
leaving,1,fp
dismiss,1,fp
listened,1,fp
experiential,1,fp
adult,1,fp
saw,1,fp
refute,1,fp
making,1,fp
generic,1,fp
formulation,1,fp
analogy_to_refute_gatekeeping,1,fp
reject,1,fp
match,1,fp
exact,1,fp
misguided,1,fp
policymakers,1,fp
demanding,1,fp
founders,1,fp
prescriptive,1,fp
shall,1,fp
infringed,1,fp
prescriptions,1,fp
prohibitively,1,fp
saved,1,fp
having,1,fp
foregrounded,1,fp
series,1,fp
abortions,1,fp
clinics,1,fp
extrajudicial_punishment_language,1,fp
execution,1,fp
process,1,fp
20th,1,fp
21st,1,fp
misuse,1,fp
modern,1,fp
contextually,1,fp
completely,1,fp
totally,1,fp
illegitimate,1,fp
dehumanizing,1,fp
disease,1,fp
affiliation,1,fp
moving,1,fp
selfishness,1,fp
foremost,1,fp
contaminating,1,fp
threat,1,fp
admitting,1,fp
virtue,1,fp
signaling,1,fp
disease_metaphor_for_political_group,1,fp
characterized,1,fp
minor,1,fp
confronting,1,fp
street,1,fp
mistreated,1,fp
criticize,1,fp
paired,1,fp
terminology,1,fp
enable,1,fp
conduct,1,fp
search,1,fp
residents,1,fp
vulnerable,1,fp
raids,1,fp
break,1,fp
home,1,fp
regulating,1,fp
ended,1,fp
mail,1,fp
deliveries,1,fp
disqualification,1,fp
restoration,1,fp
statute,1,fp
mock,1,fp
weaponization,1,fp
weaponized,1,fp
exception,1,fp
prohibited,1,fp
buyer,1,fp
branded,1,fp
75,1,fp
yrs,1,fp
dependent,1,fp
activity,1,fp
activities,1,fp
disinfo,1,fp
machines,1,fp
bigoil,1,fp
showed,1,fp
mocked,1,fp
cleaner,1,fp
kinder,1,fp
leaning,1,fp
acronyms,1,fp
prominent,1,fp
atf,1,fp
persecuted,1,fp
wrong,1,fp
skin,1,fp
color,1,fp
broke,1,fp
enter,1,fp
types,1,fp
concern,1,fp
racialized,1,fp
entry,1,fp
seizing,1,fp
shutting,1,fp
extended,1,fp
gov,1,fp
ts,1,fp
levels,1,fp
greenhouses,1,fp
undermining,1,fp
mongering,1,fp
bunch,1,fp
classmates,1,fp
tired,1,fp
pretending,1,fp
provide,1,fp
buying,1,fp
upbringing,1,fp
broader,1,fp
expressing,1,fp
exasperation,1,fp
continue,1,fp
thrall,1,fp
caving,1,fp
dodge,1,fp
connections,1,fp
disapproval,1,fp
actor,1,fp
adds,1,fp
enacted,1,fp
enforced,1,fp
signaled,1,fp
wording,1,fp
proof,1,fp
advocating,1,fp
dictators,1,fp
destructs,1,fp
defeated,1,fp
labeling,1,fp
allies,1,fp
generalizes,1,fp
devours,1,fp
name,1,fp
tasked,1,fp
wildfires,1,fp
category,1,fp
offender,1,fp
confiscated,1,fp
firefighting,1,fp
aircraft,1,fp
prescription,1,fp
pun_on_fire_context,1,fp
burns,1,fp
vulgar,1,fp
ahead,1,fp
absence,1,fp
absurd,1,fp
clown,1,fp
lying,1,fp
motivate,1,fp
intelligence,1,fp
lowercase,1,fp
repubs,1,fp
loaded,1,fp
clipped,1,fp
generalized,1,fp
civic,1,fp
oathbeakers,1,fp
sell,1,fp
punishments,1,fp
identifying,1,fp
exclamatory,1,fp
surprise,1,fp
won,1,fp
resign,1,fp
adamantly,1,fp
contempt,1,fp
member,1,fp
extremist,1,fp
distraction,1,fp
redistribute,1,fp
purposes,1,fp
pour,1,fp
allocation,1,fp
ideology,1,fp
decades,1,fp
reallocating,1,fp
waste,1,fp
infringe,1,fp
closing,1,fp
earl,1,fp
urgency,1,fp
statistical,1,fp
number,1,fp
urgent,1,fp
causality,1,fp
deserved,1,fp
exploitative,1,fp
expense,1,fp
venting,1,fp
attorneys,1,fp
posed,1,fp
conviction,1,fp
prosecutors,1,fp
da,1,fp
dictate,1,fp
dictating,1,fp
legitimacy,1,fp
autos,1,fp
hunting,1,fp
urban_rural_authenticity_framing,1,fp
expertise,1,fp
touched,1,fp
rifle,1,fp
listing,1,fp
multi,1,fp
package,1,fp
adopting,1,fp
function,1,fp
malign,1,fp
deprived,1,fp
nationalist,1,fp
market,1,fp
closed,1,fp
type,1,fp
necessary,1,fp
lament,1,fp
definitely,1,fp
coverage,1,fp
localities,1,fp
count,1,fp
authorities,1,fp
shameful,1,fp
gets,1,fp
buried,1,fp
overcovered,1,fp
labeled,1,fp
outlet,1,fp
stock,1,fp
stocks,1,fp
opportunistic,1,fp
plot,1,fp
full,1,fp
memory,1,fp
dynamics,1,fp
title,1,fp
patrol,1,fp
origin,1,fp
founding,1,fp
ratification,1,fp
version,1,fp
revisionist,1,fp
origins,1,fp
liberty,1,fp
presidential,1,fp
brazen,1,fp
blatant,1,fp
administration,1,fp
mirrored,1,fp
meanwhile,1,fp
high,1,fp
density,1,fp
surrounding,1,fp
spewing,1,fp
profiting,1,fp
30,1,fp
years,1,fp
torches,1,fp
talking,1,fp
abbreviated,1,fp
caricaturing,1,fp
assimilate,1,fp
integrate,1,fp
cowards,1,fp
aside,1,fp
wait,1,fp
ask,1,fp
immigrant,1,fp
heck,1,fp
older,1,fp
elected,1,fp
normative,1,fp
probably,1,fp
rid,1,fp
covered,1,fp
fragmentary,1,fp
constitutional_amendment_removal_framing,1,fp
eliminate,1,fp
autonomy,1,fp
traded,1,fp
worth,1,fp
causal_purpose_clause,1,fp
justify,1,fp
programs,1,fp
taxation,1,fp
abolition,1,fp
10,1,fp
trillion,1,fp
dollar,1,fp
endorsement,1,fp
investments,1,fp
invested,1,fp
prisons,1,fp
stances,1,fp
2019,1,fp
abolish,1,fp
preventing,1,fp
preferable,1,fp
pessimistic,1,fp
persistence,1,fp
resigned,1,fp
strip,1,fp
citizen,1,fp
vaccine,1,fp
mifepristone,1,fp
cancer,1,fp
paleontology,1,fp
landing,1,fp
landed,1,fp
1969,1,fp
continued,1,fp
evangelical,1,fp
laments,1,fp
connecting,1,fp
contradictory,1,fp
ironically,1,fp
endorsed,1,fp
literally,1,fp
begins,1,fp
proposition,1,fp
brilliant,1,fp
strategy,1,fp
rate,1,fp
heating,1,fp
faster,1,fp
prior,1,fp
natural,1,fp
appeals,1,fp
basis,1,fp
reads,1,fp
selectively,1,fp
forgetting,1,fp
forget,1,fp
dishonesty,1,fp
skeptic,1,fp
massively,1,fp
exaggerated,1,fp
lax,1,fp
sided,1,fp
fears,1,fp
embeds,1,fp
objection,1,fp
asking,1,fp
seems,1,fp
heard,1,fp
pedestrian,1,fp
pedestrians,1,fp
centered,1,fp
maintains,1,fp
dependence,1,fp
patterns,1,fp
fifa,1,fp
fans,1,fp
warned,1,fp
engineers,1,fp
protests,1,fp
brought,1,fp
hero,1,fp
alliterative,1,fp
judge,1,fp
leniency,1,fp
funded,1,fp
das,1,fp
burned,1,fp
nice,1,fp
profile,1,fp
virginia,1,fp
2007,1,fp
evaluates,1,fp
broadly,1,fp
lost,1,fp
brother,1,fp
indignation,1,fp
addressed,1,fp
user,1,fp
controlling,1,fp
decide,1,fp
lawmakers,1,fp
written,1,fp
writers,1,fp
concerns,1,fp
networks,1,fp
everytown,1,fp
manufacturers,1,fp
manufacturer,1,fp
checklist,1,fp
lethal,1,fp
intense,1,fp
ongoing,1,fp
impunity,1,fp
live,1,fp
throughout,1,fp
topics,1,fp
theories,1,fp
space,1,fp
lasers,1,fp
shaped,1,fp
campaigns,1,fp
elevates,1,fp
essential,1,fp
operatives,1,fp
treaties,1,fp
regions,1,fp
tpp,1,fp
trade,1,fp
china,1,fp
asia,1,fp
sequential,1,fp
next,1,fp
withdrawing,1,fp
tore,1,fp
attacking,1,fp
handed,1,fp
cash,1,fp
disability,1,fp
white,1,fp
boats,1,fp
australian,1,fp
denialist,1,fp
builds,1,fp
indictment,1,fp
countries,1,fp
existentially,1,fp
fighting,1,fp
existence,1,fp
colonial,1,fp
moralizing,1,fp
benefited,1,fp
tremendously,1,fp
during,1,fp
crises,1,fp
commentators,1,fp
boast,1,fp
socialist,1,fp
smug,1,fp
