term,count,bucket
republicans tennessee,1,fp
tennessee democrats,1,fp
republicans expanding,1,fp
expanding firearm,1,fp
access democrats,1,fp
citizens republicans,1,fp
lists categories,1,fp
categories people,1,fp
people affected,1,fp
affected firearm,1,fp
access including,1,fp
including convicted,1,fp
felons insane,1,fp
insane children,1,fp
planning climate,1,fp
mandates climate,1,fp
repeated formal,1,fp
formal policy,1,fp
policy plan,1,fp
plan names,1,fp
names climate,1,fp
plans climate,1,fp
policy_prescription_present original,1,fp
original supports,1,fp
supports climate,1,fp
plans mirror,1,fp
calls them,1,fp
them scrapped,1,fp
gutted vital,1,fp
vital climate,1,fp
plans set,1,fp
set out,1,fp
out clear,1,fp
clear roadmap,1,fp
claims worsening,1,fp
worsening climate,1,fp
climate impacts,1,fp
impacts economic,1,fp
economic harm,1,fp
harm mandates,1,fp
mandates impacts,1,fp
impacts climate,1,fp
change worsen,1,fp
worsen strangling,1,fp
strangling our,1,fp
our economy,1,fp
plans economic,1,fp
economic burdens,1,fp
burdens job,1,fp
job killers,1,fp
killers burden,1,fp
burden taxpayers,1,fp
taxpayers kill,1,fp
kill jobs,1,fp
plans activists,1,fp
activists vital,1,fp
vital radical,1,fp
against institutional,1,fp
institutional climate,1,fp
climate planning,1,fp
planning should,1,fp
should serve,1,fp
serve meaningful,1,fp
meaningful mechanism,1,fp
government mandates,1,fp
mandates bureaucrats,1,fp
bureaucrats activists,1,fp
activists government,1,fp
government climate,1,fp
mandates radical,1,fp
planning anti,1,fp
climate mandate,1,fp
mandate opposition,1,fp
opposition effective,1,fp
effective climate,1,fp
action scrapped,1,fp
gutted entirely,1,fp
event references,1,fp
references mn,1,fp
gop annunciation,1,fp
state politics,1,fp
politics elections,1,fp
elections gun,1,fp
control candidate,1,fp
candidate controversy,1,fp
controversy gun,1,fp
reference annunciation,1,fp
bill annunciation,1,fp
state minnesota,1,fp
minnesota mn,1,fp
invokes gender,1,fp
gender biological,1,fp
women culture,1,fp
framing biological,1,fp
women don,1,fp
don exist,1,fp
evaluation party,1,fp
party actions,1,fp
actions candidates,1,fp
candidates anti,1,fp
anti woman,1,fp
woman senate,1,fp
senate candidate,1,fp
candidate convicted,1,fp
convicted murderer,1,fp
sarcastic explanation,1,fp
explanation electoral,1,fp
electoral losses,1,fp
losses help,1,fp
help us,1,fp
us we,1,fp
lose state,1,fp
state wide,1,fp
wide races,1,fp
political competence,1,fp
competence we,1,fp
criticized_actor_type minnesota,1,fp
minnesota political,1,fp
party organizations,1,fp
organizations mn,1,fp
criticism minnesota,1,fp
minnesota republicans,1,fp
republicans minnesota,1,fp
minnesota democrats,1,fp
democrats mn,1,fp
list_or_enumeration numbered,1,fp
numbered four,1,fp
four item,1,fp
item list,1,fp
list endorse,1,fp
endorse hold,1,fp
hold don,1,fp
don allow,1,fp
primary_policy_domain gaza,1,fp
gaza conflict,1,fp
conflict civilian,1,fp
casualties partisan,1,fp
partisan hypocrisy,1,fp
hypocrisy death,1,fp
death gaza,1,fp
gaza civilian,1,fp
casualties gaza,1,fp
international middle,1,fp
middle east,1,fp
east conflict,1,fp
conflict context,1,fp
context gaza,1,fp
regime israel,1,fp
several geopolitical,1,fp
geopolitical proper,1,fp
nouns demonyms,1,fp
demonyms gaza,1,fp
assad palestinian,1,fp
actors use,1,fp
use gaza,1,fp
gaza deaths,1,fp
deaths instrumentally,1,fp
instrumentally their,1,fp
own goals,1,fp
goals just,1,fp
just something,1,fp
something they,1,fp
can exploit,1,fp
exploit their,1,fp
own ends,1,fp
moral accusation,1,fp
accusation indifference,1,fp
indifference civilian,1,fp
civilian death,1,fp
death they,1,fp
don really,1,fp
really care,1,fp
presents historical,1,fp
political claims,1,fp
claims factual,1,fp
factual examples,1,fp
examples when,1,fp
when assad,1,fp
regime killing,1,fp
killing palestinian,1,fp
palestinian refugees,1,fp
uses comparative,1,fp
comparative example,1,fp
example argue,1,fp
argue hypocrisy,1,fp
hypocrisy see,1,fp
see left,1,fp
reactions look,1,fp
look right,1,fp
left original,1,fp
original political,1,fp
political right,1,fp
right mirror,1,fp
mirror left,1,fp
reactions right,1,fp
shifts hypocrisy,1,fp
hypocrisy accusation,1,fp
accusation left,1,fp
right left,1,fp
casual contraction,1,fp
contraction slang,1,fp
slang cuz,1,fp
cuz cuz,1,fp
fuels solar,1,fp
sea fossil,1,fp
claims elites,1,fp
elites promote,1,fp
promote energy,1,fp
sources profit,1,fp
profit control,1,fp
control enslavement,1,fp
enslavement rich,1,fp
elitists can,1,fp
can use,1,fp
use maximize,1,fp
profits enslave,1,fp
economic_cost_benefit_framing energy,1,fp
energy preferences,1,fp
preferences framed,1,fp
framed around,1,fp
profits subsidies,1,fp
subsidies ownership,1,fp
ownership maximize,1,fp
profits rake,1,fp
rake subsidies,1,fp
claims control,1,fp
land patents,1,fp
patents explains,1,fp
explains energy,1,fp
energy advocacy,1,fp
advocacy they,1,fp
they want,1,fp
want fossil,1,fp
fuels cuz,1,fp
cuz they,1,fp
they control,1,fp
frames ordinary,1,fp
people controlled,1,fp
controlled enslaved,1,fp
enslaved elites,1,fp
elites enslave,1,fp
criticized_actor_type economic,1,fp
economic elites,1,fp
elites billionaires,1,fp
billionaires rich,1,fp
elitists green,1,fp
versus ordinary,1,fp
people populist,1,fp
populist framing,1,fp
framing we,1,fp
elites green,1,fp
billionaires fossil,1,fp
fuels renewables,1,fp
lists renewable,1,fp
renewable energy,1,fp
multiple specific,1,fp
specific proper,1,fp
names institutions,1,fp
institutions islamic,1,fp
diego dan,1,fp
control intercommunity,1,fp
intercommunity bigotry,1,fp
bigotry mass,1,fp
specific mass,1,fp
shooting islamic,1,fp
diego mirror,1,fp
mirror references,1,fp
references church,1,fp
red state,1,fp
state town,1,fp
town islamic,1,fp
us local,1,fp
city context,1,fp
context san,1,fp
factual_assertion_vs_speculation factual,1,fp
factual account,1,fp
account qualification,1,fp
qualification via,1,fp
via apparently,1,fp
apparently killers,1,fp
killers apparently,1,fp
apparently hated,1,fp
hated both,1,fp
both jews,1,fp
jews muslims,1,fp
condemns bigotry,1,fp
bigotry values,1,fp
values intercommunity,1,fp
intercommunity unity,1,fp
unity showing,1,fp
showing unity,1,fp
unity between,1,fp
between our,1,fp
our communities,1,fp
communities against,1,fp
against bigotry,1,fp
persuasion_or_argumentation criticizes,1,fp
criticizes dan,1,fp
dan silence,1,fp
silence contrasting,1,fp
contrasting his,1,fp
his stated,1,fp
issue priorities,1,fp
priorities ve,1,fp
statement about,1,fp
hedging_or_qualification uses,1,fp
uses apparently,1,fp
apparently qualify,1,fp
qualify asserted,1,fp
asserted motive,1,fp
motive apparently,1,fp
figure commentator,1,fp
commentator dan,1,fp
dan ve,1,fp
shifts victim,1,fp
victim setting,1,fp
setting islamic,1,fp
islamic jewish,1,fp
jewish muslim,1,fp
muslim targeted,1,fp
targeted communities,1,fp
communities christian,1,fp
christian conservative,1,fp
religious communities,1,fp
communities islamic,1,fp
center christian,1,fp
christian church,1,fp
primary_policy_domain labor,1,fp
policy judicial,1,fp
judicial appointments,1,fp
appointments media,1,fp
propaganda organized,1,fp
policy judges,1,fp
presents political,1,fp
achievements factual,1,fp
factual claims,1,fp
claims biggest,1,fp
supporter organized,1,fp
labor biggest,1,fp
judges appointed,1,fp
people ignoring,1,fp
ignoring facts,1,fp
facts favor,1,fp
favor feelings,1,fp
feelings they,1,fp
claims propaganda,1,fp
propaganda caused,1,fp
caused people,1,fp
people lose,1,fp
lose sight,1,fp
sight facts,1,fp
facts propaganda,1,fp
argues propaganda,1,fp
propaganda distorts,1,fp
distorts recognition,1,fp
recognition facts,1,fp
facts they,1,fp
opponents valuing,1,fp
valuing feelings,1,fp
feelings over,1,fp
over facts,1,fp
facts only,1,fp
only their,1,fp
their feelings,1,fp
feelings do,1,fp
explicit right,1,fp
wing ideological,1,fp
ideological cue,1,fp
cue right,1,fp
criticized_actor_type online,1,fp
online political,1,fp
political audiences,1,fp
audiences influenced,1,fp
influenced partisan,1,fp
partisan propaganda,1,fp
propaganda many,1,fp
people online,1,fp
shifts propaganda,1,fp
propaganda source,1,fp
source right,1,fp
media right,1,fp
repeated parallel,1,fp
parallel achievement,1,fp
achievement list,1,fp
list structure,1,fp
structure biggest,1,fp
biggest biggest,1,fp
biggest most,1,fp
enumerates political,1,fp
achievements biggest,1,fp
supporter biggest,1,fp
specific bill,1,fp
bill law,1,fp
law names,1,fp
names appear,1,fp
appear sb,1,fp
ownership responsibility,1,fp
ownership anti,1,fp
gun agenda,1,fp
references sb,1,fp
law safe,1,fp
storage amendment,1,fp
amendment sb,1,fp
invokes parental,1,fp
rights indoctrination,1,fp
indoctrination children,1,fp
children schools,1,fp
schools indoctrinated,1,fp
indoctrinated parental,1,fp
advocates parental,1,fp
parental responsibility,1,fp
responsibility safe,1,fp
storage safety,1,fp
education policy,1,fp
policy put,1,fp
ownership hands,1,fp
hands parents,1,fp
moralized criticism,1,fp
criticism opponents,1,fp
opponents use,1,fp
use children,1,fp
children gun,1,fp
policy indoctrinated,1,fp
indoctrinated using,1,fp
frames children,1,fp
children parents,1,fp
parents manipulated,1,fp
manipulated political,1,fp
political opponents,1,fp
opponents using,1,fp
persuasion_or_argumentation defends,1,fp
defends one,1,fp
one side,1,fp
side legislative,1,fp
legislative action,1,fp
opposing bill,1,fp
bill we,1,fp
we tried,1,fp
tried put,1,fp
actors republicans,1,fp
republicans promoting,1,fp
promoting school,1,fp
school gun,1,fp
safety bill,1,fp
bill democrats,1,fp
democrats promoting,1,fp
promoting anti,1,fp
gun indoctrination,1,fp
indoctrination republicans,1,fp
want democrats,1,fp
democrats want,1,fp
reader through,1,fp
through your,1,fp
children republicans,1,fp
want your,1,fp
medium gun,1,fp
violence part,1,fp
part american,1,fp
individual referenced,1,fp
referenced hogg,1,fp
states american,1,fp
accuses target,1,fp
target bigotry,1,fp
bigotry ignorance,1,fp
ignorance all,1,fp
about his,1,fp
his bigotry,1,fp
bigotry now,1,fp
about target,1,fp
target priorities,1,fp
priorities doesn,1,fp
argues target,1,fp
target has,1,fp
has abandoned,1,fp
abandoned stated,1,fp
issue doesn,1,fp
political activist,1,fp
activist public,1,fp
public figure,1,fp
figure hogg,1,fp
hogg doesn,1,fp
criticism hogg,1,fp
hogg gun,1,fp
safety boebert,1,fp
boebert economic,1,fp
economic safety,1,fp
safety hogg,1,fp
hogg boebert,1,fp
medium however,1,fp
reference elimination,1,fp
elimination red,1,fp
laws place,1,fp
place called,1,fp
called texico,1,fp
texico look,1,fp
look texico,1,fp
assertive policy,1,fp
effectiveness claim,1,fp
claim red,1,fp
normative_moral_language weighs,1,fp
weighs rights,1,fp
rights against,1,fp
against protection,1,fp
protection innocent,1,fp
people more,1,fp
more important,1,fp
important than,1,fp
than protecting,1,fp
claims rights,1,fp
rights impact,1,fp
impact explains,1,fp
explains opposition,1,fp
opposition laws,1,fp
they affect,1,fp
affect constitutional,1,fp
policy_prescription_present implies,1,fp
implies red,1,fp
control should,1,fp
should protect,1,fp
protect people,1,fp
people over,1,fp
over weapon,1,fp
weapon access,1,fp
access protecting,1,fp
killers matters,1,fp
matters more,1,fp
law effectiveness,1,fp
effectiveness rights,1,fp
tradeoff however,1,fp
contrastive_but_however_structure starts,1,fp
starts contrastive,1,fp
contrastive marker,1,fp
marker however,1,fp
however however,1,fp
criticized_actor_type abusers,1,fp
abusers killers,1,fp
killers those,1,fp
abuse others,1,fp
long welcome,1,fp
high_punctuation_intensity ellipsis,1,fp
ellipsis used,1,fp
used dramatic,1,fp
dramatic pause,1,fp
pause america,1,fp
culture_war_topic_salience identity,1,fp
identity race,1,fp
gender immigration,1,fp
immigration science,1,fp
science press,1,fp
press protest,1,fp
protest democrat,1,fp
states welcome,1,fp
portrays listed,1,fp
listed groups,1,fp
groups excluded,1,fp
excluded america,1,fp
labels regime,1,fp
fascist current,1,fp
ironic welcome,1,fp
welcome immediately,1,fp
immediately excludes,1,fp
excludes groups,1,fp
groups welcome,1,fp
outraged critique,1,fp
critique exclusionary,1,fp
exclusionary politics,1,fp
politics welcome,1,fp
criticized_actor_type current,1,fp
regime opposing,1,fp
opposing political,1,fp
side current,1,fp
reverses exclusion,1,fp
exclusion targets,1,fp
targets liberal,1,fp
liberal minority,1,fp
minority identities,1,fp
identities conservative,1,fp
conservative majority,1,fp
majority identities,1,fp
identities democrat,1,fp
democrat republican,1,fp
long comma,1,fp
comma separated,1,fp
separated list,1,fp
list identities,1,fp
identities beliefs,1,fp
beliefs unless,1,fp
repeated second,1,fp
person predicates,1,fp
predicates list,1,fp
list you,1,fp
you speak,1,fp
speak believe,1,fp
believe believe,1,fp
short green,1,fp
green progressive,1,fp
progressive thoughts,1,fp
policy renewable,1,fp
future energy,1,fp
energy direction,1,fp
direction future,1,fp
future renewable,1,fp
normative_moral_language frames,1,fp
green technology,1,fp
technology correct,1,fp
correct progressive,1,fp
progressive inevitable,1,fp
inevitable technologies,1,fp
technologies correct,1,fp
correct application,1,fp
application science,1,fp
green policy,1,fp
policy costly,1,fp
costly americans,1,fp
americans real,1,fp
real americans,1,fp
americans pay,1,fp
pay price,1,fp
persuasion_or_argumentation asserts,1,fp
asserts inevitability,1,fp
inevitability energy,1,fp
transition obviously,1,fp
obviously knows,1,fp
leftists green,1,fp
green advocates,1,fp
advocates leftist,1,fp
leftist fantasy,1,fp
fantasy economics,1,fp
term used,1,fp
used concept,1,fp
concept label,1,fp
label green,1,fp
medium bs,1,fp
mild profanity,1,fp
profanity abbreviation,1,fp
abbreviation bs,1,fp
phrasing bs,1,fp
science climate,1,fp
about research,1,fp
research disagreement,1,fp
disagreement there,1,fp
there differing,1,fp
differing views,1,fp
views climate,1,fp
science research,1,fp
normative_moral_language portrays,1,fp
portrays conservatives,1,fp
conservatives willfully,1,fp
willfully denying,1,fp
denying reality,1,fp
reality conservatives,1,fp
opponents denying,1,fp
denying obvious,1,fp
obvious reality,1,fp
reality pretend,1,fp
argues disagreement,1,fp
disagreement exists,1,fp
exists except,1,fp
except contested,1,fp
contested issue,1,fp
issue scientists,1,fp
scientists will,1,fp
will argue,1,fp
about 100,1,fp
100 different,1,fp
different things,1,fp
criticized_actor_type conservatives,1,fp
shifts criticized,1,fp
criticized side,1,fp
side conservatives,1,fp
liberals conservatives,1,fp
medium help,1,fp
casual request,1,fp
request phrasing,1,fp
phrasing simple,1,fp
simple simple,1,fp
simple terms,1,fp
terms please,1,fp
named_proper_nouns_density media,1,fp
media proper,1,fp
noun reference,1,fp
reference fox,1,fp
change global,1,fp
causal_claim_present belief,1,fp
belief attributed,1,fp
attributed local,1,fp
local temperature,1,fp
temperature reasoning,1,fp
reasoning who,1,fp
who think,1,fp
think global,1,fp
isn thing,1,fp
thing because,1,fp
because just,1,fp
just hot,1,fp
labels relatives,1,fp
relatives ignorant,1,fp
ignorant clueless,1,fp
clueless more,1,fp
more ignorant,1,fp
call_to_action asks,1,fp
asks audience,1,fp
audience help,1,fp
help explaining,1,fp
explaining issue,1,fp
issue help,1,fp
derides family,1,fp
members understanding,1,fp
understanding ignorant,1,fp
criticized_actor_type politically,1,fp
politically opposed,1,fp
opposed relatives,1,fp
relatives media,1,fp
media viewers,1,fp
viewers fox,1,fp
target fox,1,fp
cnn watching,1,fp
watching liberal,1,fp
liberal relatives,1,fp
relatives fox,1,fp
term within,1,fp
within explanation,1,fp
explanation request,1,fp
request global,1,fp
medium climate,1,fp
causal_claim_present climate,1,fp
change will,1,fp
will destroy,1,fp
destroy lives,1,fp
lives if,1,fp
if denied,1,fp
denied until,1,fp
until suddenly,1,fp
suddenly destroys,1,fp
destroys their,1,fp
their lives,1,fp
normative_moral_language future,1,fp
future generations,1,fp
generations will,1,fp
will blame,1,fp
blame deniers,1,fp
deniers your,1,fp
know better,1,fp
better blame,1,fp
blame you,1,fp
claims many,1,fp
many believe,1,fp
believe climate,1,fp
emphatic_outrage warning,1,fp
warning irreversible,1,fp
irreversible consequences,1,fp
consequences then,1,fp
then too,1,fp
too late,1,fp
change deniers,1,fp
mirror explicitly,1,fp
explicitly targets,1,fp
targets conservatives,1,fp
conservatives conveniently,1,fp
conveniently deny,1,fp
addresses you,1,fp
you blame,1,fp
blame target,1,fp
target your,1,fp
medium birth,1,fp
informal_register_or_slang political,1,fp
political slogan,1,fp
like phrasing,1,fp
phrasing fentanyl,1,fp
primary_policy_domain abortion,1,fp
fentanyl drugs,1,fp
drugs immigration,1,fp
immigration borders,1,fp
borders killing,1,fp
unborn abortion,1,fp
abortion open,1,fp
rhetoric open,1,fp
claims abortion,1,fp
fentanyl open,1,fp
borders cause,1,fp
cause death,1,fp
death all,1,fp
all causing,1,fp
causing so,1,fp
so much,1,fp
much death,1,fp
victimhood_or_persecution_framing unborn,1,fp
unborn framed,1,fp
framed victims,1,fp
victims killing,1,fp
killing killing,1,fp
unborn millions,1,fp
condemns left,1,fp
left activists,1,fp
activists donors,1,fp
donors causing,1,fp
causing deaths,1,fp
deaths radical,1,fp
uses birth,1,fp
rates premise,1,fp
premise death,1,fp
death related,1,fp
related critique,1,fp
critique birth,1,fp
criticized_actor_type leftist,1,fp
activists democratic,1,fp
democratic donors,1,fp
donors radical,1,fp
democrat cue,1,fp
cue mirror,1,fp
mirror radical,1,fp
inconsistency about,1,fp
about birth,1,fp
rates deaths,1,fp
deaths birth,1,fp
list abortion,1,fp
demand fentanyl,1,fp
streets open,1,fp
short usa,1,fp
usa sickening,1,fp
marks usa,1,fp
usa disgusting,1,fp
all_caps_emphasis only,1,fp
only all,1,fp
caps only,1,fp
only country,1,fp
laws sensible,1,fp
states usa,1,fp
accuses party,1,fp
party valuing,1,fp
valuing money,1,fp
money rights,1,fp
over life,1,fp
money contrasted,1,fp
contrasted human,1,fp
laws without,1,fp
without sensible,1,fp
strong disgust,1,fp
disgust outrage,1,fp
outrage sickening,1,fp
sickening disgusting,1,fp
gop care,1,fp
criticism gop,1,fp
democrats second,1,fp
rights gop,1,fp
gop dems,1,fp
short big,1,fp
colloquial emphatic,1,fp
emphatic phrasing,1,fp
phrasing big,1,fp
owner sensible,1,fp
laws want,1,fp
normative_moral_language opponents,1,fp
opponents associated,1,fp
associated criminals,1,fp
criminals illegals,1,fp
illegals only,1,fp
argues pro,1,fp
pro policy,1,fp
policy position,1,fp
position speaker,1,fp
speaker identity,1,fp
identity want,1,fp
rejection big,1,fp
criticized_actor_type criminals,1,fp
criminals policy,1,fp
opponents only,1,fp
law opponents,1,fp
opponents immigration,1,fp
enforcement opponents,1,fp
laws immigration,1,fp
medium jim,1,fp
named people,1,fp
people referenced,1,fp
referenced jim,1,fp
mild vulgarity,1,fp
vulgarity couldn,1,fp
shootings gun,1,fp
historical_analogy_reference jim,1,fp
reagan assassination,1,fp
attempt reference,1,fp
reference taking,1,fp
taking bullet,1,fp
bullet head,1,fp
head keep,1,fp
keep reagan,1,fp
reagan dying,1,fp
severe negative,1,fp
judgment political,1,fp
actors stupidest,1,fp
world run,1,fp
run everything,1,fp
claims suffering,1,fp
suffering may,1,fp
may result,1,fp
result letting,1,fp
letting foolish,1,fp
foolish people,1,fp
people govern,1,fp
govern we,1,fp
horrifically because,1,fp
actors extremely,1,fp
extremely stupid,1,fp
stupid stupidest,1,fp
emphatic_outrage dire,1,fp
dire warning,1,fp
warning anger,1,fp
anger about,1,fp
about inaction,1,fp
inaction we,1,fp
party gun,1,fp
opponents his,1,fp
his own,1,fp
party couldn,1,fp
blame republican,1,fp
republican inaction,1,fp
inaction democratic,1,fp
democratic exploitation,1,fp
exploitation shootings,1,fp
shootings own,1,fp
democrats exploit,1,fp
exploit victims,1,fp
medium they,1,fp
have universal,1,fp
care we,1,fp
nouns abbreviations,1,fp
abbreviations gop,1,fp
voters obamacare,1,fp
obamacare rw,1,fp
informal_register_or_slang abbreviations,1,fp
abbreviations such,1,fp
such pgm,1,fp
pgm rw,1,fp
rw insurance,1,fp
insurance pgm,1,fp
primary_policy_domain health,1,fp
control universal,1,fp
comparison united,1,fp
states they,1,fp
claims gop,1,fp
rw blocking,1,fp
blocking causes,1,fp
causes lack,1,fp
lack policy,1,fp
policy block,1,fp
block any,1,fp
any attempt,1,fp
supports universal,1,fp
care stricter,1,fp
control strict,1,fp
persuasion_or_argumentation comparative,1,fp
comparative argument,1,fp
argument blaming,1,fp
blaming domestic,1,fp
domestic actors,1,fp
actors we,1,fp
party voters,1,fp
voters right,1,fp
wing gop,1,fp
rw health,1,fp
health guns,1,fp
guns democrats,1,fp
democrats borders,1,fp
borders energy,1,fp
energy gop,1,fp
gop democrats,1,fp
have contrast,1,fp
contrast they,1,fp
have they,1,fp
enumerates policy,1,fp
policy comparisons,1,fp
comparisons universal,1,fp
care strict,1,fp
emoji upbeat,1,fp
upbeat social,1,fp
social media,1,fp
media phrasing,1,fp
health climate,1,fp
causal_claim_present small,1,fp
small choices,1,fp
choices can,1,fp
can produce,1,fp
produce change,1,fp
change every,1,fp
normative_moral_language positive,1,fp
positive valuation,1,fp
valuation awareness,1,fp
awareness change,1,fp
change mental,1,fp
awareness so,1,fp
so important,1,fp
frames regulation,1,fp
regulation burdening,1,fp
burdening hardworking,1,fp
americans overblown,1,fp
overblown regulation,1,fp
regulation just,1,fp
just makes,1,fp
makes life,1,fp
life harder,1,fp
harder hardworking,1,fp
call_to_action encourages,1,fp
encourages individual,1,fp
individual climate,1,fp
action conversation,1,fp
conversation normalization,1,fp
normalization every,1,fp
persuasion_or_argumentation motivational,1,fp
motivational argument,1,fp
argument climate,1,fp
climate mental,1,fp
health action,1,fp
action we,1,fp
we re,1,fp
re pivotal,1,fp
pivotal moment,1,fp
emoji_symbolic_political_framing uses,1,fp
uses planet,1,fp
planet sparkle,1,fp
sparkle flag,1,fp
flag emoji,1,fp
emoji signal,1,fp
signal stance,1,fp
stance affectively,1,fp
long if,1,fp
real filthy,1,fp
informal_register_or_slang self,1,fp
self deprecating,1,fp
deprecating colloquial,1,fp
phrasing filthy,1,fp
all_caps_emphasis guns,1,fp
caps guns,1,fp
several place,1,fp
place national,1,fp
national legal,1,fp
legal proper,1,fp
nouns vegas,1,fp
vegas america,1,fp
america canadian,1,fp
canadian second,1,fp
shooting second,1,fp
amendment mass,1,fp
vegas assault,1,fp
specific_event_or_bill_reference las,1,fp
las vegas,1,fp
vegas mass,1,fp
reference mass,1,fp
international perspective,1,fp
perspective united,1,fp
states canadian,1,fp
canadian america,1,fp
causal_claim_present mass,1,fp
shooting caused,1,fp
caused loss,1,fp
loss faith,1,fp
faith america,1,fp
america breaking,1,fp
breaking point,1,fp
point where,1,fp
where gave,1,fp
america mass,1,fp
owners rights,1,fp
rights attacked,1,fp
attacked after,1,fp
after tragedy,1,fp
tragedy government,1,fp
government use,1,fp
use tragedy,1,fp
tragedy gut,1,fp
gut second,1,fp
venting_or_expressive personal,1,fp
personal disillusionment,1,fp
disillusionment narrative,1,fp
narrative gave,1,fp
hedging_or_qualification discourse,1,fp
discourse marker,1,fp
marker qualifying,1,fp
qualifying candor,1,fp
candor if,1,fp
government politicians,1,fp
politicians exploiting,1,fp
exploiting grief,1,fp
conditional_if_then_structure opens,1,fp
opens if,1,fp
clause discourse,1,fp
discourse condition,1,fp
condition if,1,fp
medium ai,1,fp
double periods,1,fp
periods after,1,fp
after ai,1,fp
ai ai,1,fp
climate activism,1,fp
activism climate,1,fp
crisis climate,1,fp
activist climate,1,fp
causal_claim_present one,1,fp
one unnamed,1,fp
unnamed factor,1,fp
factor claimed,1,fp
crisis singlehandedly,1,fp
singlehandedly causing,1,fp
causing our,1,fp
our climate,1,fp
normative_moral_language dismisses,1,fp
dismisses activist,1,fp
activist speech,1,fp
frames issue,1,fp
issue energy,1,fp
energy economy,1,fp
economy family,1,fp
family cost,1,fp
cost burden,1,fp
burden driving,1,fp
driving up,1,fp
up costs,1,fp
costs working,1,fp
working families,1,fp
dismisses target,1,fp
target speech,1,fp
conditional critique,1,fp
critique climate,1,fp
activists omissions,1,fp
omissions if,1,fp
activists if,1,fp
uses anti,1,fp
framing leftist,1,fp
leftist propaganda,1,fp
clause followed,1,fp
followed credibility,1,fp
credibility judgment,1,fp
judgment if,1,fp
you speaking,1,fp
address climate,1,fp
medium meteorologists,1,fp
named_proper_nouns_density place,1,fp
place month,1,fp
month proper,1,fp
proper references,1,fp
references europe,1,fp
europe may,1,fp
extremes global,1,fp
geographic_scope europe,1,fp
europe international,1,fp
international extreme,1,fp
temperatures europe,1,fp
causal_claim_present global,1,fp
warming plus,1,fp
plus super,1,fp
ni causes,1,fp
causes extreme,1,fp
temperatures global,1,fp
factual_assertion_vs_speculation reports,1,fp
reports expert,1,fp
expert characterization,1,fp
characterization personal,1,fp
personal disagreement,1,fp
disagreement meteorologists,1,fp
conspiratorial_framing mirror,1,fp
mirror suggests,1,fp
suggests hidden,1,fp
hidden agenda,1,fp
agenda behind,1,fp
behind climate,1,fp
alarmism what,1,fp
what agenda,1,fp
hedging_or_qualification personal,1,fp
personal uncertainty,1,fp
uncertainty qualified,1,fp
qualified disagreement,1,fp
disagreement don,1,fp
don think,1,fp
think so,1,fp
so anymore,1,fp
fear about,1,fp
about coming,1,fp
coming summer,1,fp
summer worried,1,fp
criticizes media,1,fp
media scientific,1,fp
scientific alarmism,1,fp
alarmism media,1,fp
media hysteria,1,fp
hysteria agenda,1,fp
conditional_if_then_structure cause,1,fp
cause result,1,fp
result construction,1,fp
construction compressed,1,fp
compressed if,1,fp
then form,1,fp
form global,1,fp
list_or_enumeration two,1,fp
two option,1,fp
option worry,1,fp
worry frightened,1,fp
frightened contrast,1,fp
contrast whether,1,fp
whether we,1,fp
should just,1,fp
just worried,1,fp
uses direct,1,fp
insult informal,1,fp
informal argumentative,1,fp
argumentative style,1,fp
style too,1,fp
comprehend basic,1,fp
multiple question,1,fp
question marks,1,fp
emphasis guns,1,fp
control stricter,1,fp
states only,1,fp
asserted factual,1,fp
claim has,1,fp
has seen,1,fp
seen definite,1,fp
definite improvement,1,fp
improvement fact,1,fp
causal_claim_present stricter,1,fp
laws affect,1,fp
affect outcomes,1,fp
outcomes basic,1,fp
ridicule_or_mockery ridicules,1,fp
ridicules americans,1,fp
americans leftists,1,fp
leftists unintelligent,1,fp
unintelligent too,1,fp
conditional challenge,1,fp
challenge if,1,fp
if case,1,fp
case then,1,fp
question about,1,fp
about giving,1,fp
giving guns,1,fp
guns alleged,1,fp
alleged problem,1,fp
problem why,1,fp
criticized_actor_type national,1,fp
national public,1,fp
public ideological,1,fp
outgroup only,1,fp
americans seem,1,fp
original broad,1,fp
broad americans,1,fp
americans target,1,fp
shifts leftists,1,fp
leftists mirror,1,fp
mirror only,1,fp
only leftists,1,fp
leftists seem,1,fp
caps political,1,fp
political command,1,fp
command stop,1,fp
informal_register_or_slang nickname,1,fp
nickname idiomatic,1,fp
idiomatic insult,1,fp
insult rava,1,fp
rava smarmy,1,fp
smarmy snake,1,fp
state governance,1,fp
governance environment,1,fp
environment education,1,fp
education energy,1,fp
energy ohio,1,fp
loses farmland,1,fp
drilling demise,1,fp
demise our,1,fp
our public,1,fp
public school,1,fp
school system,1,fp
us_state ohio,1,fp
ohio ohio,1,fp
causal_claim_present republican,1,fp
republican control,1,fp
control causes,1,fp
causes losses,1,fp
losses ohio,1,fp
ohio if,1,fp
policy_prescription_present vote,1,fp
vote republicans,1,fp
republicans out,1,fp
out avoid,1,fp
avoid policy,1,fp
policy harms,1,fp
harms farmland,1,fp
call_to_action explicit,1,fp
explicit instruction,1,fp
instruction vote,1,fp
vote party,1,fp
mocking personal,1,fp
personal characterization,1,fp
characterization snake,1,fp
alleged losses,1,fp
losses farmland,1,fp
conditional_if_then_structure conditional,1,fp
conditional consequence,1,fp
consequence voting,1,fp
voting outcome,1,fp
outcome if,1,fp
republican appeal,1,fp
appeal shifts,1,fp
