post_id,confusion_bucket,category,feature_name,feature_value,is_open_ended,confidence,evidence_span,rationale,llm_model,chunk_idx,batch_id,call_timestamp
bluesky_06c4c0fe842a72277bda7916dcd8f229c5bd290d59de803be1aaf5da8e64bf3e,tn,semantic_content,causal_claim_present,claims energy policies produced emissions or energy outcomes,False,0.97,carbon reduction policies WORK,The post asserts that particular energy policies work.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06c4c0fe842a72277bda7916dcd8f229c5bd290d59de803be1aaf5da8e64bf3e,tn,semantic_content,factual_assertion_vs_speculation,empirical claim citing data sources,False,0.95,US carbon emissions peaked in 2005,The text makes factual claims and points to data sources.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06c4c0fe842a72277bda7916dcd8f229c5bd290d59de803be1aaf5da8e64bf3e,tn,semantic_content,policy_prescription_present,urges a national policy direction on climate/energy and China,False,0.9,needs to lead with China,The post states what the US needs to do.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06c4c0fe842a72277bda7916dcd8f229c5bd290d59de803be1aaf5da8e64bf3e,tn,pragmatics_intent,persuasion_or_argumentation,argument supported by cited data source,False,0.9,lots of data on this- read,The speaker urges readers to consult evidence in support of the claim.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06c4c0fe842a72277bda7916dcd8f229c5bd290d59de803be1aaf5da8e64bf3e,tn,compositional_syntax,contrastive_but_however_structure,contrast between effective policies and inconsistent policy leadership,False,0.92,But the US has not maintained,The final sentence begins with 'But' and contrasts with the prior claim.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06c4c0fe842a72277bda7916dcd8f229c5bd290d59de803be1aaf5da8e64bf3e,tn,target_directionality,mirror_shift_direction,original praises renewables/carbon reduction; mirror praises fossil fuels/deregulation and attacks green agenda,False,0.94,renewable energy & carbon reduction policies,The mirror reverses the energy-policy valuation.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06ccffd9ead72b7b9e8879578b4627d8d24fd59c4d57474e653d5dedcd331a52,tn,surface_lexical,approximate_token_length_band,short,False,0.95,Less money for war and more money for social programs,The post is a single short sentence.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06ccffd9ead72b7b9e8879578b4627d8d24fd59c4d57474e653d5dedcd331a52,tn,topic_subject,primary_policy_domain,budget priorities / climate / military spending,False,0.92,social programs  and finding solutions for the climate crisis,"The post discusses allocating money among war, welfare/social programs, climate, military, and borders.",gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06ccffd9ead72b7b9e8879578b4627d8d24fd59c4d57474e653d5dedcd331a52,tn,semantic_content,policy_prescription_present,reallocate public spending priorities,False,0.98,Less money for war and more money for social programs,The sentence explicitly calls for less spending on one area and more on another.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06ccffd9ead72b7b9e8879578b4627d8d24fd59c4d57474e653d5dedcd331a52,tn,semantic_content,economic_cost_benefit_framing,budget allocation framing,False,0.95,Less money,The argument is framed in terms of where money should be spent.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06ccffd9ead72b7b9e8879578b4627d8d24fd59c4d57474e653d5dedcd331a52,tn,semantic_content,normative_moral_language,mirror uses morally negative labeling of welfare and green energy spending,False,0.88,green energy scams,The mirror evaluates programs as bloated or scams.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06ccffd9ead72b7b9e8879578b4627d8d24fd59c4d57474e653d5dedcd331a52,tn,pragmatics_intent,call_to_action,polite request for changed spending priorities,False,0.9,please,The post is phrased as a request to change policy priorities.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06ccffd9ead72b7b9e8879578b4627d8d24fd59c4d57474e653d5dedcd331a52,tn,compositional_syntax,anaphora_or_parallelism,parallel less/more spending structure,False,0.96,Less money... more money,The post uses a repeated comparative money-allocation construction.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_06ccffd9ead72b7b9e8879578b4627d8d24fd59c4d57474e653d5dedcd331a52,tn,target_directionality,mirror_shift_direction,original favors social programs and climate over war; mirror favors military and borders over welfare and green energy,False,0.92,Less money for war,The mirror reverses the budget priorities.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,surface_lexical,hashtag_or_mention_pattern,multiple political hashtags,False,0.98,#M4A #BlueMAGADelusions,The original and mirror contain hashtags.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,surface_lexical,approximate_token_length_band,long,False,0.93,"Roe Codification, Permanent Student Loan Cancellation, M4A, or Gun Control",The post is a long sentence with several embedded policy lists.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,surface_lexical,informal_register_or_slang,partisan abbreviations and slogan-like labels,False,0.92,Corporate Ds' Vote,"Terms like 'Ds,' 'Rs,' '2A,' RINO, and BlueMAGA are informal political shorthand.",gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,topic_subject,primary_policy_domain,"elections / party accountability across abortion, student loans, healthcare, guns",False,0.93,"Roe Codification, Permanent Student Loan Cancellation, M4A, or Gun Control",The post ties party voting to multiple salient policy domains.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,topic_subject,culture_war_topic_salience,"abortion, gun rights, border, and partisan betrayal themes",False,0.94,Roe Codification,The policy list includes highly polarized cultural and partisan issues.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,semantic_content,factual_assertion_vs_speculation,quantified public-opinion claim,False,0.93,about 70% of America want all these things,The original asserts a percentage of national support.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,semantic_content,elite_vs_populist_framing,donors/DC elites against public preferences,False,0.94,only their Donors do not,The text contrasts ordinary Americans with donors and elites.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,pragmatics_intent,call_to_action,accountability slogan in mirror,False,0.9,#MakeThemAccountable,The mirror hashtag explicitly calls for accountability.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,target_directionality,left_right_directional_cue,partisan Democratic/Republican critique,False,0.98,Corporate Ds' Vote,The post explicitly targets Corporate Democrats in the original and Corporate Republicans/RINOs in the mirror.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,target_directionality,mirror_shift_direction,original criticizes corporate Democrats; mirror criticizes corporate Republicans/RINOs and DC elites,False,0.95,Corporate Ds,The mirror reverses the partisan target of intra-party betrayal.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_08c6be77cb0d6fa981c6363ded156e4755e04ee95513c42eeb2ebb0a2e55001e,tn,compositional_syntax,list_or_enumeration,list of policy priorities,False,0.96,"Roe Codification, Permanent Student Loan Cancellation, M4A, or Gun Control",The text uses a comma-separated list of policies.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0906571d09c5be903198467e5878b66e8e273d362008ec558b266d2b09865456,tn,surface_lexical,named_proper_nouns_density,"named politicians, international agreement, and country",False,0.93,Trump,"The texts name Trump, Biden, Paris agreement, China, and energy actors.",gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0906571d09c5be903198467e5878b66e8e273d362008ec558b266d2b09865456,tn,topic_subject,primary_policy_domain,climate / energy transition,False,0.98,move to renewables,"The post discusses renewables, EV mandates, green subsidies, and energy industry effects.",gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0906571d09c5be903198467e5878b66e8e273d362008ec558b266d2b09865456,tn,topic_subject,specific_event_or_bill_reference,Paris agreement reference,False,0.92,Paris agreement,The original explicitly references Trump pulling out of the Paris agreement.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0906571d09c5be903198467e5878b66e8e273d362008ec558b266d2b09865456,tn,topic_subject,geographic_scope,international,False,0.88,China,The mirror references China and the original references the Paris agreement.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0906571d09c5be903198467e5878b66e8e273d362008ec558b266d2b09865456,tn,semantic_content,causal_claim_present,claims leaders' actions caused energy or climate-policy effects,False,0.95,positive effect large enough to offset the negative impact,The text links political actions to positive or negative energy-policy consequences.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0906571d09c5be903198467e5878b66e8e273d362008ec558b266d2b09865456,tn,semantic_content,economic_cost_benefit_framing,offsetting positive versus negative impacts,False,0.92,negative impact of him pulling out,"The original weighs positive and negative effects, and the mirror frames industrial advantage to China.",gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0906571d09c5be903198467e5878b66e8e273d362008ec558b266d2b09865456,tn,pragmatics_intent,venting_or_expressive,expresses emotional reaction to political energy outcome,False,0.88,I'm delighted,The speaker foregrounds their feeling of delight or relief.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0906571d09c5be903198467e5878b66e8e273d362008ec558b266d2b09865456,tn,target_directionality,criticized_actor_type,national political leader,False,0.9,Trump is encouraging,The post evaluates actions by named presidents or political leaders.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0906571d09c5be903198467e5878b66e8e273d362008ec558b266d2b09865456,tn,target_directionality,mirror_shift_direction,original credits Trump with accelerating renewables despite Paris withdrawal; mirror criticizes Biden-linked green policy as benefiting China,False,0.94,Trump is encouraging an acceleration in the move to renewables,The mirror changes both the named actor and the valence of green-energy policy.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,surface_lexical,all_caps_emphasis,multiple all-caps endorsement and voting phrases,False,0.99,GET OUT AND VOTE FOR ANDREW,The post includes prominent all-caps emphasis such as DOMINANCE and GET OUT AND VOTE.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,surface_lexical,high_punctuation_intensity,exclamation-mark campaign emphasis,False,0.9,HE WILL NEVER LET YOU DOWN!,The post uses emphatic exclamation at the end.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,surface_lexical,named_proper_nouns_density,named endorsed candidates and election date,False,0.94,Andrew Clyde,The original names Andrew Clyde and the mirror names Jamie Raskin.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,topic_subject,primary_policy_domain,elections with energy and gun policy,False,0.94,Second Amendment,The endorsement centers on reelection plus energy and gun policy positions.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,topic_subject,specific_event_or_bill_reference,Election Day date,False,0.94,"Election Day is Tuesday, May 19th",The post explicitly names Election Day and a date.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,semantic_content,victimhood_or_persecution_framing,Second Amendment portrayed as under siege,False,0.92,under siege Second Amendment,The original frames gun rights as threatened.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,pragmatics_intent,call_to_action,explicit voting imperative,False,0.99,GET OUT AND VOTE,The post directly instructs readers to vote.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,target_directionality,praised_actor_type,endorsed political candidate,False,0.95,Complete and Total Endorsement,The speaker praises and endorses a named candidate.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,target_directionality,mirror_shift_direction,original endorses pro-energy-dominance/Second-Amendment candidate; mirror endorses clean-energy/gun-violence-prevention candidate,False,0.94,Andrew Clyde,The mirror changes the candidate and reverses the policy alignment.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_098a5beb88d16da209edef6a49eb06e591a2b7886edf8a18e711c9e43f03bb4c,tn,compositional_syntax,second_person_direct_address,direct address to voters using 'you',False,0.95,GET OUT AND VOTE FOR ANDREW — HE WILL NEVER LET YOU DOWN!,The post directly addresses the audience with 'you.',gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,surface_lexical,profanity_or_taboo_language,uses profanity,False,0.99,utter bullshit,The phrase 'utter bullshit' is explicit profanity.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,surface_lexical,approximate_token_length_band,medium,False,0.93,This is utter bullshit.,The post is a short-to-medium two-sentence statement.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,topic_subject,primary_policy_domain,guns / firearm responsibility and regulation,False,0.98,owner or custodian of a firearm,"The text concerns firearm custody, discharge, and gun-owner criminalization.",gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,semantic_content,normative_moral_language,assigns moral responsibility and blame,False,0.96,that it totally on you,The post makes a strong blame judgment.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,semantic_content,causal_claim_present,unsafe storage can cause accidental discharge and harm,False,0.94,leave that weapon in such a state that an animal or even a child could cause it to discharge,The conditional scenario links unsafe storage to a harmful firearm discharge.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,pragmatics_intent,emphatic_outrage,strong outraged rejection,False,0.96,This is utter bullshit,The profanity and blunt opening express emphatic outrage.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,compositional_syntax,conditional_if_then_structure,if-condition assigns responsibility for outcome,False,0.96,If you as the owner or custodian of a firearm leave,The sentence begins with 'If' and describes consequences and blame.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,compositional_syntax,second_person_direct_address,directly addresses 'you' as responsible actor,False,0.95,you as the owner or custodian,The post uses second-person address to assign blame.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,target_directionality,criticized_actor_type,gun owner/custodian in original; bureaucrat or legislator in mirror,False,0.93,owner or custodian of a firearm,"The original criticizes firearm custodians, while the mirror criticizes lawmakers.",gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_09defc9e64a3586636a3a4d7577b0c0be8e5732214a5ffd9e5e1ef6842c9fe17,tn,target_directionality,mirror_shift_direction,original blames negligent firearm custodian; mirror blames overreaching bureaucrats/legislators,False,0.96,owner or custodian of a firearm,The mirror retargets responsibility from gun owners to government officials.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,surface_lexical,all_caps_emphasis,capitalized CHARACTER for emphasis,False,0.94,the CHARACTER of mass shooters,The original emphasizes 'CHARACTER' in all caps.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,surface_lexical,approximate_token_length_band,long,False,0.95,I think the prominence of calls for gun control,"The post is a long, complex sentence with multiple subordinate clauses.",gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,topic_subject,primary_policy_domain,guns / mass shootings / gun control,False,0.99,mass shootings,The post explicitly discusses mass shootings and gun-control narratives.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,topic_subject,culture_war_topic_salience,left/right narratives around mass shootings and gun control,False,0.92,right-wing narratives,The post frames mass-shooting discourse as a polarized left/right issue.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,semantic_content,causal_claim_present,claims certain narratives crowd out or leave other narratives unchallenged,False,0.96,have left right-wing narratives... basically uncontested,The text asserts that discourse emphasis causes other narratives to remain uncontested or ignored.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,semantic_content,factual_assertion_vs_speculation,qualified interpretive claim,False,0.91,I think,The post presents an analysis prefaced by 'I think' rather than a simple fact.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,pragmatics_intent,hedging_or_qualification,speaker qualifies claim with 'I think',False,0.91,I think the prominence of calls,The statement is explicitly hedged as the speaker's view.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,pragmatics_intent,persuasion_or_argumentation,argues about which narratives dominate after mass shootings,False,0.89,basically uncontested,The post advances an interpretive argument about public discourse.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,target_directionality,left_right_directional_cue,explicit right-wing and left-wing framing,False,0.97,right-wing narratives,"The post explicitly refers to right-wing and, in the mirror, left-wing positions.",gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
bluesky_0a0830b3aa0fd45df4430781f6f1b71891d4e11ac60b442589c209b354ad0b66,tn,target_directionality,mirror_shift_direction,original critiques focus on gun control leaving right-wing character narratives uncontested; mirror critiques mental-health narratives leaving left-wing gun-control arguments unchallenged,False,0.96,calls for gun control,The mirror reverses which narrative is said to dominate and which side benefits.,gpt-5.5,2,tn/batch_0002,2026-07-16T04:34:26.953905+00:00
